onset	duration	rms	lrdiff
213.88	0.04	0.11630537	-0.02457712
213.92	0.04	0.13392424	-0.02303226
213.96	0.04	0.16640583	-0.04089570
214.00	0.04	0.14690286	-0.02841531
214.04	0.04	0.16326541	-0.03080287
214.08	0.04	0.16844956	-0.03205441
214.12	0.04	0.13975321	-0.00598656
214.16	0.04	0.16385479	-0.03173869
214.20	0.04	0.12638720	-0.02302555
214.24	0.04	0.22790496	-0.07053540
214.28	0.04	0.16192120	-0.03507546
214.32	0.04	0.12914202	-0.02740376
214.36	0.04	0.12977116	-0.02293143
214.40	0.04	0.14676764	-0.03258493
214.44	0.04	0.07382234	-0.01165711
214.48	0.04	0.09249058	-0.02497776
214.52	0.04	0.09467424	-0.01463771
214.56	0.04	0.08948993	-0.01411868
214.60	0.04	0.10207974	-0.03078381
214.64	0.04	0.07335472	-0.01197923
214.68	0.04	0.17083598	-0.04711108
214.72	0.04	0.10398446	-0.02303740
214.76	0.04	0.14903680	-0.04508041
214.80	0.04	0.09156909	-0.03039162
214.84	0.04	0.07587101	-0.01818668
214.88	0.04	0.07007272	-0.01416129
214.92	0.04	0.06967137	-0.00896634
214.96	0.04	0.10527790	-0.01124093
215.00	0.04	0.08820417	-0.01516415
215.04	0.04	0.08392902	-0.01198667
215.08	0.04	0.06989369	-0.01827176
215.12	0.04	0.07026420	-0.01181234
215.16	0.04	0.06192780	-0.01008183
215.20	0.04	0.13322720	-0.00867207
215.24	0.04	0.08779842	-0.00100487
215.28	0.04	0.11725395	-0.00749358
215.32	0.04	0.07543883	-0.00950220
215.36	0.04	0.07199474	-0.00732565
215.40	0.04	0.05692354	0.00082166
215.44	0.04	0.08529392	0.00104784
215.48	0.04	0.07138204	0.00067114
215.52	0.04	0.07085803	0.00005001
215.56	0.04	0.06323574	0.00429136
215.60	0.04	0.05602327	0.00027613
215.64	0.04	0.05382159	0.00040090
215.68	0.04	0.05616653	-0.00066633
215.72	0.04	0.04825960	-0.00409778
215.76	0.04	0.04769252	-0.00753882
215.80	0.04	0.06053755	-0.00444563
215.84	0.04	0.04883033	-0.00438175
215.88	0.04	0.05301404	-0.00595785
215.92	0.04	0.04900109	-0.00539016
215.96	0.04	0.04275957	-0.00492977
216.00	0.04	0.13023678	-0.00991439
216.04	0.04	0.18223662	0.00369387
216.08	0.04	0.20560957	-0.00124711
216.12	0.04	0.20081407	0.02120506
216.16	0.04	0.14037147	0.01925400
216.20	0.04	0.10708009	0.01447915
216.24	0.04	0.09890241	-0.00075362
216.28	0.04	0.09437892	-0.00540096
216.32	0.04	0.07214373	0.00236047
216.36	0.04	0.09688686	0.00972948
216.40	0.04	0.08184257	-0.00962267
216.44	0.04	0.06284142	0.00070069
216.48	0.04	0.06742976	-0.00289122
216.52	0.04	0.05384142	0.00030764
216.56	0.04	0.05997808	-0.00294551
216.60	0.04	0.05723999	-0.00310637
216.64	0.04	0.23122577	-0.12231976
216.68	0.04	0.17443504	-0.09151201
216.72	0.04	0.16096513	-0.08002875
216.76	0.04	0.25806810	-0.13034880
216.80	0.04	0.10791005	-0.03769121
216.84	0.04	0.10001601	-0.02157132
216.88	0.04	0.09124489	-0.00089606
216.92	0.04	0.17408356	-0.01781939
216.96	0.04	0.19547945	-0.00039303
217.00	0.04	0.22554570	0.00353242
217.04	0.04	0.21938619	-0.00510973
217.08	0.04	0.19783698	-0.00722095
217.12	0.04	0.21822092	0.00041279
217.16	0.04	0.29830796	-0.01969230
217.20	0.04	0.38813773	-0.01494847
217.24	0.04	0.43553593	-0.00461712
217.28	0.04	0.49149998	-0.01387604
217.32	0.04	0.28811802	-0.00247020
217.36	0.04	0.31121876	-0.01460731
217.40	0.04	0.28779705	-0.00478039
217.44	0.04	0.13485367	-0.01608278
217.48	0.04	0.13058421	-0.01173395
217.52	0.04	0.09103258	-0.02569787
217.56	0.04	0.10256751	-0.01150781
217.60	0.04	0.14334467	-0.01338876
217.64	0.04	0.35233804	-0.00947810
217.68	0.04	0.19440233	-0.06057883
217.72	0.04	0.12014568	-0.04628912
217.76	0.04	0.10927683	-0.03013298
217.80	0.04	0.33970366	-0.05028890
217.84	0.04	0.38138249	-0.02642613
217.88	0.04	0.28820995	-0.00951735
217.92	0.04	0.12575431	-0.00695580
217.96	0.04	0.13588723	-0.00848858
218.00	0.04	0.17661880	-0.00931437
218.04	0.04	0.17969686	-0.01072237
218.08	0.04	0.27730915	-0.00764782
218.12	0.04	0.23730668	-0.01162778
218.16	0.04	0.27506174	-0.00180937
218.20	0.04	0.15272727	-0.01005265
218.24	0.04	0.15632448	-0.00757318
218.28	0.04	0.20536639	-0.00707753
218.32	0.04	0.05761126	-0.00657652
218.36	0.04	0.07059878	-0.00400713
218.40	0.04	0.40793211	-0.00934528
218.44	0.04	0.34955327	-0.00991593
218.48	0.04	0.15645004	-0.00558568
218.52	0.04	0.18203633	0.00128084
218.56	0.04	0.20185204	-0.01240318
218.60	0.04	0.10629377	-0.00113165
218.64	0.04	0.09762548	-0.01418241
218.68	0.04	0.07652688	-0.00644274
218.72	0.04	0.12136315	-0.00753655
218.76	0.04	0.34749495	-0.01115421
218.80	0.04	0.33170408	-0.01042349
218.84	0.04	0.40629167	-0.00934821
218.88	0.04	0.24778772	0.00205618
218.92	0.04	0.32796446	-0.00184871
218.96	0.04	0.40593615	-0.00857964
219.00	0.04	0.39644533	-0.00999949
219.04	0.04	0.34787772	-0.00455702
219.08	0.04	0.29362820	-0.00437327
219.12	0.04	0.31118829	-0.00849968
219.16	0.04	0.27429826	-0.00902419
219.20	0.04	0.29844095	-0.00165126
219.24	0.04	0.29989305	-0.01045791
219.28	0.04	0.33285031	-0.00552810
219.32	0.04	0.33619301	-0.00794791
219.36	0.04	0.32146364	-0.00843886
219.40	0.04	0.18389664	-0.01033403
219.44	0.04	0.25924720	-0.12318633
219.48	0.04	0.23556273	-0.09465545
219.52	0.04	0.31648472	-0.01930193
219.56	0.04	0.36676819	-0.07310483
219.60	0.04	0.25017026	0.00081039
219.64	0.04	0.26440049	-0.01034383
219.68	0.04	0.29022434	0.00236665
219.72	0.04	0.29203933	-0.00311594
219.76	0.04	0.28782311	-0.01350933
219.80	0.04	0.18647929	-0.00512434
219.84	0.04	0.11452436	-0.00354766
219.88	0.04	0.06553834	-0.00883402
219.92	0.04	0.04996321	-0.00194047
219.96	0.04	0.05591946	0.00289874
220.00	0.04	0.08089685	0.00953663
220.04	0.04	0.08206837	-0.00105398
220.08	0.04	0.15991555	0.00065362
220.12	0.04	0.16136132	0.00163223
220.16	0.04	0.13231867	0.00332250
220.20	0.04	0.15600093	-0.00083352
220.24	0.04	0.15880487	-0.00168415
220.28	0.04	0.12937589	0.00284385
220.32	0.04	0.11553874	-0.00815937
220.36	0.04	0.22616391	-0.00123185
220.40	0.04	0.56806690	0.00118011
220.44	0.04	0.16385392	-0.00196255
220.48	0.04	0.19397322	-0.04635499
220.52	0.04	0.21428856	-0.03936708
220.56	0.04	0.17053411	-0.03776178
220.60	0.04	0.13718553	-0.02892491
220.64	0.04	0.06794984	-0.00397859
220.68	0.04	0.05466324	-0.00181565
220.72	0.04	0.05713436	-0.00204098
220.76	0.04	0.07877277	-0.00414726
220.80	0.04	0.15212626	-0.00305879
220.84	0.04	0.43716344	-0.00271507
220.88	0.04	0.47552358	-0.00175866
220.92	0.04	0.35379905	-0.00149010
220.96	0.04	0.27747978	-0.00067658
221.00	0.04	0.27106000	-0.00086781
221.04	0.04	0.23705753	-0.00017743
221.08	0.04	0.19361752	-0.00030019
221.12	0.04	0.14373389	-0.00188070
221.16	0.04	0.05656586	-0.00136103
221.20	0.04	0.08032817	-0.00118110
221.24	0.04	0.07230246	-0.00027800
221.28	0.04	0.05690642	-0.00033255
221.32	0.04	0.04337144	-0.00029269
221.36	0.04	0.02368198	-0.00013275
221.40	0.04	0.06081938	-0.00013422
221.44	0.04	0.30514314	-0.00075186
221.48	0.04	0.23842322	-0.00221509
221.52	0.04	0.12518731	-0.00086202
221.56	0.04	0.12770523	-0.00077383
221.60	0.04	0.03011648	-0.00026503
221.64	0.04	0.29761240	-0.00139737
221.68	0.04	0.42584591	-0.00215310
221.72	0.04	0.46003893	0.00007856
221.76	0.04	0.25120169	0.00010354
221.80	0.04	0.02249735	-0.00018596
221.84	0.04	0.32432277	-0.00028886
221.88	0.04	0.33921888	0.00004207
221.92	0.04	0.06002450	-0.00005227
221.96	0.04	0.14555387	-0.00000305
222.00	0.04	0.28405999	0.00210768
222.04	0.04	0.11516752	0.00118346
222.08	0.04	0.16850514	-0.00111681
222.12	0.04	0.11149400	-0.00100752
222.16	0.04	0.06355957	-0.00055567
222.20	0.04	0.32975696	-0.00023003
222.24	0.04	0.30061859	-0.00078200
222.28	0.04	0.31908716	-0.00087165
222.32	0.04	0.13308462	0.00056204
222.36	0.04	0.08436240	-0.00036442
222.40	0.04	0.25314905	-0.00026060
222.44	0.04	0.22678454	-0.00005776
222.48	0.04	0.08577866	-0.00016633
222.52	0.04	0.05291222	-0.00014629
222.56	0.04	0.04335434	-0.00001554
222.60	0.04	0.42311694	-0.00012482
222.64	0.04	0.39115150	0.00022882
222.68	0.04	0.35660950	-0.00032855
222.72	0.04	0.38767618	-0.00049093
222.76	0.04	0.28187709	-0.00066972
222.80	0.04	0.14731494	-0.00021148
222.84	0.04	0.08270686	-0.00026344
222.88	0.04	0.02191668	-0.00018664
222.92	0.04	0.07022152	-0.00000366
222.96	0.04	0.24825966	0.00007977
223.00	0.04	0.39185567	0.00036395
223.04	0.04	0.25238645	0.00024115
223.08	0.04	0.02464233	-0.00008974
223.12	0.04	0.22921434	0.00041659
223.16	0.04	0.27244060	-0.00018837
223.20	0.04	0.18731141	0.00046120
223.24	0.04	0.43027783	0.00100545
223.28	0.04	0.10631662	0.00014872
223.32	0.04	0.14590696	-0.00067259
223.36	0.04	0.22488912	0.00229697
223.40	0.04	0.20300664	0.00015769
223.44	0.04	0.13035806	-0.00007310
223.48	0.04	0.07947199	-0.00029046
223.52	0.04	0.08908977	-0.00011624
223.56	0.04	0.08599855	-0.00008392
223.60	0.04	0.07520491	0.00042354
223.64	0.04	0.05894835	-0.00082013
223.68	0.04	0.02293378	-0.00177191
223.72	0.04	0.02687869	-0.00116367
223.76	0.04	0.02817047	-0.00141639
223.80	0.04	0.02839491	-0.00557981
223.84	0.04	0.04900983	-0.00876526
223.88	0.04	0.05083061	0.00042150
223.92	0.04	0.02631530	-0.00490410
223.96	0.04	0.02477746	-0.00292786
224.00	0.04	0.04945155	-0.00094882
224.04	0.04	0.06868332	-0.00037350
224.08	0.04	0.16131647	-0.00492415
224.12	0.04	0.14431618	-0.00081888
224.16	0.04	0.15761966	-0.00095702
224.20	0.04	0.16192362	-0.00210516
224.24	0.04	0.11674997	-0.00099822
224.28	0.04	0.08090129	-0.00019901
224.32	0.04	0.10231911	0.00081099
224.36	0.04	0.07221974	0.00190352
224.40	0.04	0.08565904	0.00014558
224.44	0.04	0.12706030	-0.04314933
224.48	0.04	0.17590962	-0.01310050
224.52	0.04	0.19339779	-0.02216389
224.56	0.04	0.16609022	-0.02380919
224.60	0.04	0.05629123	-0.00947847
224.64	0.04	0.04726606	-0.01005511
224.68	0.04	0.06143441	-0.00495393
224.72	0.04	0.17038172	-0.00235877
224.76	0.04	0.15449293	-0.00104746
224.80	0.04	0.15950485	0.00154943
224.84	0.04	0.11903255	-0.00068614
224.88	0.04	0.10315963	0.01047834
224.92	0.04	0.24217168	0.00486527
224.96	0.04	0.19863004	0.00461062
225.00	0.04	0.23083536	0.00402040
225.04	0.04	0.22881935	-0.00085881
225.08	0.04	0.17802023	0.00068321
225.12	0.04	0.05841929	0.00027889
225.16	0.04	0.08355118	-0.00046275
225.20	0.04	0.09612585	-0.00081372
225.24	0.04	0.13104265	0.00070601
225.28	0.04	0.17772329	-0.04330963
225.32	0.04	0.12325159	-0.02011640
225.36	0.04	0.21865003	-0.00427980
225.40	0.04	0.23713212	-0.01964922
225.44	0.04	0.21460398	-0.01888765
225.48	0.04	0.15585569	-0.03360215
225.52	0.04	0.10140240	-0.03167971
225.56	0.04	0.06965773	-0.02200708
225.60	0.04	0.11186913	-0.04962447
225.64	0.04	0.16293705	-0.03113625
225.68	0.04	0.18725764	-0.01401303
225.72	0.04	0.12033000	-0.03791539
225.76	0.04	0.08591461	-0.02738710
225.80	0.04	0.15178559	-0.03013721
225.84	0.04	0.32608159	-0.00292202
225.88	0.04	0.34109605	-0.00198519
225.92	0.04	0.24146677	-0.00126205
225.96	0.04	0.22792956	-0.00271071
226.00	0.04	0.44498244	-0.00331552
226.04	0.04	0.33456349	-0.00909221
226.08	0.04	0.17815893	-0.00929837
226.12	0.04	0.07677862	-0.02931445
226.16	0.04	0.07790408	-0.01823115
226.20	0.04	0.25905458	-0.00856289
226.24	0.04	0.25627126	-0.00848647
226.28	0.04	0.13133308	-0.00452960
226.32	0.04	0.17763736	-0.02706150
226.36	0.04	0.09144032	-0.02433168
226.40	0.04	0.26180850	-0.00425306
226.44	0.04	0.26263916	-0.00747452
226.48	0.04	0.17654255	-0.00050826
226.52	0.04	0.22975519	0.00079179
226.56	0.04	0.16979201	-0.00454328
226.60	0.04	0.07982495	-0.01083074
226.64	0.04	0.08975082	-0.00275821
226.68	0.04	0.20165475	-0.00083012
226.72	0.04	0.26626036	-0.00208814
226.76	0.04	0.27365692	-0.00191130
226.80	0.04	0.10378270	-0.00114491
226.84	0.04	0.05221206	-0.00427766
226.88	0.04	0.04781019	-0.00382697
226.92	0.04	0.05162824	-0.00773895
226.96	0.04	0.02890985	-0.00225794
227.00	0.04	0.25088774	-0.00139749
227.04	0.04	0.34255201	-0.00305890
227.08	0.04	0.26681303	-0.00355378
227.12	0.04	0.10708766	-0.00562982
227.16	0.04	0.13865862	-0.02360687
227.20	0.04	0.34280111	-0.00541144
227.24	0.04	0.29674139	-0.00477524
227.28	0.04	0.12269542	-0.00166266
227.32	0.04	0.04627211	-0.00143762
227.36	0.04	0.28337858	-0.00164333
227.40	0.04	0.28880391	-0.00135222
227.44	0.04	0.35115032	-0.00222326
227.48	0.04	0.32960235	-0.00199967
227.52	0.04	0.27605411	-0.00205910
227.56	0.04	0.30010034	-0.00165002
227.60	0.04	0.25751143	-0.00137666
227.64	0.04	0.20888047	-0.00096862
227.68	0.04	0.09504772	-0.00139794
227.72	0.04	0.07594638	-0.00032233
227.76	0.04	0.31094206	-0.00186838
227.80	0.04	0.35803345	-0.00247926
227.84	0.04	0.34859925	-0.00254758
227.88	0.04	0.28993488	-0.00276656
227.92	0.04	0.16658066	-0.00145039
227.96	0.04	0.07185364	0.00016663
228.00	0.04	0.11273024	-0.00741985
228.04	0.04	0.09036434	-0.00254319
228.08	0.04	0.15625529	-0.00245712
228.12	0.04	0.36204539	-0.00486277
228.16	0.04	0.38133014	-0.00298460
228.20	0.04	0.37125341	-0.00237071
228.24	0.04	0.32838886	-0.00231741
228.28	0.04	0.22954946	-0.00183678
228.32	0.04	0.13811297	-0.00080744
228.36	0.04	0.06291642	-0.00049225
228.40	0.04	0.29153683	-0.00153282
228.44	0.04	0.27983367	-0.00043219
228.48	0.04	0.27600107	0.00120139
228.52	0.04	0.20531041	0.00581469
228.56	0.04	0.13534129	-0.00077238
228.60	0.04	0.03625573	0.00456597
228.64	0.04	0.03377184	0.00346343
228.68	0.04	0.03892824	0.00963736
228.72	0.04	0.12370601	0.00038268
228.76	0.04	0.04776773	0.00015773
228.80	0.04	0.05448365	-0.00021388
228.84	0.04	0.03302045	-0.00115265
228.88	0.04	0.02387377	-0.00289716
228.92	0.04	0.03905831	-0.00218457
228.96	0.04	0.02381194	-0.00102350
229.00	0.04	0.02598377	0.00080584
229.04	0.04	0.02866100	0.00038054
229.08	0.04	0.09862704	-0.00084146
229.12	0.04	0.17041882	-0.00147071
229.16	0.04	0.13944019	-0.00206871
229.20	0.04	0.08067458	-0.00137216
229.24	0.04	0.05735105	-0.00159589
229.28	0.04	0.05867829	-0.00106304
229.32	0.04	0.05765410	-0.00156449
229.36	0.04	0.11760104	-0.00176831
229.40	0.04	0.39639437	-0.00336954
229.44	0.04	0.29131015	-0.00256317
229.48	0.04	0.07948205	-0.00054933
229.52	0.04	0.06662420	-0.00180812
229.56	0.04	0.20045349	-0.00156830
229.60	0.04	0.24913076	-0.00201442
229.64	0.04	0.17116191	-0.00148454
229.68	0.04	0.10081469	-0.00077707
229.72	0.04	0.18890897	-0.00164698
229.76	0.04	0.18133868	-0.00152401
229.80	0.04	0.17966925	-0.00149691
229.84	0.04	0.08123199	-0.00050089
229.88	0.04	0.05979686	-0.00046070
229.92	0.04	0.15851776	-0.00102204
229.96	0.04	0.15727680	-0.00111370
230.00	0.04	0.08997786	0.00000778
230.04	0.04	0.15877905	-0.00089065
230.08	0.04	0.20220891	-0.00180811
230.12	0.04	0.26394819	-0.00240592
230.16	0.04	0.09086484	-0.00121313
230.20	0.04	0.20121344	-0.00165870
230.24	0.04	0.21150951	-0.00158741
230.28	0.04	0.31817117	-0.00227802
230.32	0.04	0.36495452	-0.00308095
230.36	0.04	0.37640436	-0.00283367
230.40	0.04	0.27033429	-0.00228113
230.44	0.04	0.20278191	-0.00128019
230.48	0.04	0.25023464	-0.00206000
230.52	0.04	0.06142542	-0.00011470
230.56	0.04	0.01488795	0.00105901
230.60	0.04	0.17724071	0.00021815
230.64	0.04	0.48986455	0.00050057
230.68	0.04	0.37732018	-0.00008669
230.72	0.04	0.36713193	-0.00007576
230.76	0.04	0.39808919	-0.00014666
230.80	0.04	0.44512742	-0.00004175
230.84	0.04	0.26843859	0.00104067
230.88	0.04	0.15558950	0.00092770
230.92	0.04	0.04841570	0.00230413
230.96	0.04	0.03165729	0.00163165
231.00	0.04	0.10882206	0.00085900
231.04	0.04	0.37029054	-0.00080103
231.08	0.04	0.52049564	0.00065559
231.12	0.04	0.47326200	0.00101553
231.16	0.04	0.42020124	0.00085424
231.20	0.04	0.28582406	0.00266954
231.24	0.04	0.30191505	0.00217968
231.28	0.04	0.14567320	0.00019067
231.32	0.04	0.34480802	0.00313664
231.36	0.04	0.48218061	0.00102445
231.40	0.04	0.38213091	0.00113314
231.44	0.04	0.22563808	0.00193494
231.48	0.04	0.32450281	0.00043897
231.52	0.04	0.24844917	0.00236043
231.56	0.04	0.26261700	-0.00527504
231.60	0.04	0.23696737	-0.03017563
231.64	0.04	0.22851923	-0.01166507
231.68	0.04	0.22143967	-0.04892556
231.72	0.04	0.38869753	-0.00226546
231.76	0.04	0.53675790	0.00116746
231.80	0.04	0.51921747	-0.00677180
231.84	0.04	0.50777467	-0.00078372
231.88	0.04	0.49410811	0.00101037
231.92	0.04	0.42524062	-0.01105287
231.96	0.04	0.17763869	-0.00582660
232.00	0.04	0.16960872	-0.01384594
232.04	0.04	0.23445756	-0.02274021
232.08	0.04	0.14920374	-0.00547901
232.12	0.04	0.11997389	-0.00287563
232.16	0.04	0.09901124	-0.00384091
232.20	0.04	0.05721626	-0.00516805
232.24	0.04	0.04507711	-0.00047241
232.28	0.04	0.17411281	0.00100489
232.32	0.04	0.24840015	0.00030881
232.36	0.04	0.27211128	0.00142701
232.40	0.04	0.27125306	0.00147490
232.44	0.04	0.11163873	-0.00624918
232.48	0.04	0.06438166	-0.00504761
232.52	0.04	0.04711446	-0.00284336
232.56	0.04	0.16857621	-0.00381242
232.60	0.04	0.24600372	0.00018287
232.64	0.04	0.15998751	0.00106667
232.68	0.04	0.16283087	-0.04116493
232.72	0.04	0.13318465	-0.01603801
232.76	0.04	0.26380628	-0.00521178
232.80	0.04	0.16552939	-0.04253717
232.84	0.04	0.13789031	-0.01246572
232.88	0.04	0.23225787	-0.01072528
232.92	0.04	0.38062781	-0.00340333
232.96	0.04	0.29651748	-0.00038817
233.00	0.04	0.23625083	-0.02128166
233.04	0.04	0.09465823	-0.01837958
233.08	0.04	0.19329788	-0.00974252
233.12	0.04	0.21512817	-0.04557035
233.16	0.04	0.08635964	-0.00934284
233.20	0.04	0.12346732	-0.06153413
233.24	0.04	0.12456424	-0.01777865
233.28	0.04	0.22418999	-0.02291297
233.32	0.04	0.23291509	-0.03847454
233.36	0.04	0.12331777	-0.00908313
233.40	0.04	0.13987021	-0.06445192
233.44	0.04	0.22679197	-0.01204767
233.48	0.04	0.26835589	-0.00407244
233.52	0.04	0.24511256	-0.00473241
233.56	0.04	0.07871375	-0.01299443
233.60	0.04	0.08238023	-0.00612560
233.64	0.04	0.10727375	-0.00905087
233.68	0.04	0.11698918	-0.00363348
233.72	0.04	0.14892075	-0.00040202
233.76	0.04	0.09804879	-0.00917317
233.80	0.04	0.24658232	-0.00119106
233.84	0.04	0.23432733	-0.00263054
233.88	0.04	0.07033012	-0.00396593
233.92	0.04	0.27913330	-0.00291585
233.96	0.04	0.24050607	-0.00438967
234.00	0.04	0.15236311	-0.00179018
234.04	0.04	0.05720564	-0.00512435
234.08	0.04	0.05715046	-0.00691477
234.12	0.04	0.12727324	-0.00072210
234.16	0.04	0.12429764	-0.00259831
234.20	0.04	0.08191724	-0.00245878
234.24	0.04	0.04403690	-0.00402881
234.28	0.04	0.06042938	-0.00987186
234.32	0.04	0.06970067	-0.00055689
234.36	0.04	0.28492724	-0.00169372
234.40	0.04	0.29201010	-0.00135943
234.44	0.04	0.14074598	-0.00056279
234.48	0.04	0.02438967	0.00336876
234.52	0.04	0.06068026	0.00085064
234.56	0.04	0.20062480	-0.00112476
234.60	0.04	0.19944165	-0.00131844
234.64	0.04	0.20437257	-0.00062583
234.68	0.04	0.14746029	-0.00097472
234.72	0.04	0.37584912	-0.00198602
234.76	0.04	0.26205021	-0.00095853
234.80	0.04	0.11942251	-0.00048780
234.84	0.04	0.04056805	0.00041645
234.88	0.04	0.05612749	0.00029562
234.92	0.04	0.22599583	-0.00115124
234.96	0.04	0.13515949	-0.00076994
235.00	0.04	0.12506847	0.00116425
235.04	0.04	0.19565922	-0.00028495
235.08	0.04	0.16828881	-0.00075598
235.12	0.04	0.14919146	-0.00020955
235.16	0.04	0.09761950	-0.00106811
235.20	0.04	0.05232474	-0.00031508
235.24	0.04	0.27237968	-0.00121256
235.28	0.04	0.25598608	-0.00113079
235.32	0.04	0.21666509	-0.00083602
235.36	0.04	0.18329717	-0.00093269
235.40	0.04	0.11299707	-0.00010071
235.44	0.04	0.02742365	0.00094279
235.48	0.04	0.01061255	0.00111337
235.52	0.04	0.00796831	-0.00006611
235.56	0.04	0.01017959	-0.00016690
235.60	0.04	0.00926557	0.00008037
235.64	0.04	0.01472750	-0.00011269
235.68	0.04	0.08505056	-0.00074170
235.72	0.04	0.10663237	-0.00081665
235.76	0.04	0.34912393	0.00022090
235.80	0.04	0.40451023	0.00055554
235.84	0.04	0.33742370	0.00040916
235.88	0.04	0.35384453	0.00027992
235.92	0.04	0.29798342	0.00028560
235.96	0.04	0.07925072	-0.00013538
236.00	0.04	0.04040466	0.00000791
236.04	0.04	0.03379197	0.00001818
236.08	0.04	0.07341792	0.00001922
236.12	0.04	0.13015702	0.00009302
236.16	0.04	0.04420867	-0.00014082
236.20	0.04	0.35010700	0.00069976
236.24	0.04	0.34673594	0.00021355
236.28	0.04	0.31197458	0.00020736
236.32	0.04	0.12696466	-0.00011400
236.36	0.04	0.01422327	0.00011889
236.40	0.04	0.16637333	0.00012908
236.44	0.04	0.37131456	0.00043430
236.48	0.04	0.35001190	0.00008243
236.52	0.04	0.33599410	0.00047944
236.56	0.04	0.24833122	0.00057177
236.60	0.04	0.24990931	-0.00097046
236.64	0.04	0.25505429	-0.00025682
236.68	0.04	0.33629225	-0.00165236
236.72	0.04	0.21956005	-0.00050957
236.76	0.04	0.13880451	0.00030990
236.80	0.04	0.29733567	-0.00441609
236.84	0.04	0.16808784	-0.00052876
236.88	0.04	0.04945107	-0.00312972
236.92	0.04	0.12272339	-0.00030668
236.96	0.04	0.19219188	-0.00054754
237.00	0.04	0.22456087	-0.00219506
237.04	0.04	0.02940501	-0.00000276
237.08	0.04	0.08568097	-0.00274603
237.12	0.04	0.03078921	-0.00185282
237.16	0.04	0.05167366	-0.00345381
237.20	0.04	0.01954550	-0.00327065
237.24	0.04	0.03878927	-0.00124658
237.28	0.04	0.06395343	-0.01249812
237.32	0.04	0.04704812	-0.01476258
237.36	0.04	0.06316857	-0.00587328
237.40	0.04	0.03733141	-0.00668612
237.44	0.04	0.06751943	-0.00902950
237.48	0.04	0.10342562	-0.00427568
237.52	0.04	0.16460888	-0.00222235
237.56	0.04	0.15062302	-0.00097534
237.60	0.04	0.04128701	-0.01037838
237.64	0.04	0.07800113	-0.01017193
237.68	0.04	0.12003518	-0.00563099
237.72	0.04	0.16610299	-0.00111552
237.76	0.04	0.16208122	-0.00256596
237.80	0.04	0.04675950	-0.00716861
237.84	0.04	0.06539443	-0.00718204
237.88	0.04	0.06489370	-0.00453581
237.92	0.04	0.13276189	-0.00138481
237.96	0.04	0.26657996	-0.00127741
238.00	0.04	0.24155683	-0.00013391
238.04	0.04	0.18258917	-0.00345161
238.08	0.04	0.11328116	-0.00114638
238.12	0.04	0.12160130	-0.00146649
238.16	0.04	0.12920241	-0.00135035
238.20	0.04	0.15126328	0.00033020
238.24	0.04	0.23282278	0.00069335
238.28	0.04	0.24009516	0.00030708
238.32	0.04	0.14039390	0.00054189
238.36	0.04	0.08176133	0.00032997
238.40	0.04	0.10038101	0.00012386
238.44	0.04	0.05995967	-0.00002707
238.48	0.04	0.04980564	0.00019439
238.52	0.04	0.11052859	0.00026906
238.56	0.04	0.12334581	0.00025303
238.60	0.04	0.09915726	0.00062185
238.64	0.04	0.10519575	0.00021666
238.68	0.04	0.20977488	0.00095550
238.72	0.04	0.20728156	0.00044384
238.76	0.04	0.19181911	0.00066320
238.80	0.04	0.15650150	0.00036135
238.84	0.04	0.09837192	0.00045213
238.88	0.04	0.04093699	0.00013924
238.92	0.04	0.01440822	0.00067365
238.96	0.04	0.01667330	0.00152080
239.00	0.04	0.06601300	0.00025909
239.04	0.04	0.06983175	0.00003410
239.08	0.04	0.02982509	-0.00011408
239.12	0.04	0.06599429	-0.00001186
239.16	0.04	0.09251414	0.00034810
239.20	0.04	0.02153127	0.00024072
239.24	0.04	0.01754285	0.00116443
239.28	0.04	0.03436116	0.00054647
239.32	0.04	0.05174524	-0.00010397
239.36	0.04	0.15534212	-0.04023096
239.40	0.04	0.22637767	-0.00992199
239.44	0.04	0.19655667	-0.00291647
239.48	0.04	0.21735791	-0.02575898
239.52	0.04	0.14152897	-0.01054045
239.56	0.04	0.09132955	-0.00383149
239.60	0.04	0.05837414	-0.00343375
239.64	0.04	0.06198252	-0.00571052
239.68	0.04	0.26473181	-0.00081276
239.72	0.04	0.27749360	-0.00110095
239.76	0.04	0.16489576	-0.00249807
239.80	0.04	0.05196343	-0.00244031
239.84	0.04	0.07134127	-0.00276344
239.88	0.04	0.20169100	-0.00203415
239.92	0.04	0.28781420	-0.00069830
239.96	0.04	0.34343757	-0.00077172
240.00	0.04	0.32932931	-0.00082201
240.04	0.04	0.32685492	-0.00072381
240.08	0.04	0.28591680	-0.00014970
240.12	0.04	0.28255251	-0.00041466
240.16	0.04	0.27906843	-0.00073817
240.20	0.04	0.30575663	-0.00019961
240.24	0.04	0.26447742	-0.00267671
240.28	0.04	0.23646738	0.00066236
240.32	0.04	0.11593969	0.00090094
240.36	0.04	0.12698882	-0.00131775
240.40	0.04	0.38895096	-0.00036765
240.44	0.04	0.42102859	-0.00012852
240.48	0.04	0.38187417	-0.00052642
240.52	0.04	0.09842474	0.00034582
240.56	0.04	0.02794304	0.00023971
240.60	0.04	0.03672901	0.00175796
240.64	0.04	0.04356327	-0.00034864
240.68	0.04	0.15959542	-0.00032114
240.72	0.04	0.43711209	-0.01237636
240.76	0.04	0.34168230	-0.00949940
