928.2	943.4	char=JENNY tags=ha,neg,other,fear arousal=0.67 val_pos=0.11 val_neg=0.67
932.6	953.9	char=FORREST tags=ha,neg,other,fear,context,face,gesture arousal=0.56 val_pos=0.00 val_neg=1.00
943.4	945.7	char=JENNY tags=ha,neg,other,fear,face,verbal arousal=0.89 val_pos=0.22 val_neg=0.78
945.7	948.2	char=JENNY tags=ha,neg,other,fear arousal=0.78 val_pos=0.22 val_neg=0.67
948.2	951.2	char=BOY tags=ha,other,gesture arousal=0.56 val_pos=0.11 val_neg=0.44
953.9	959.7	char=FORREST tags=ha,neg,other,fear,face,gesture arousal=0.67 val_pos=0.11 val_neg=0.89
959.7	961.5	char=FORREST tags=ha,neg,self,other,fear,face,gesture arousal=0.67 val_pos=0.44 val_neg=0.67
961.5	965.0	char=FORREST tags=ha,self,face,gesture arousal=0.67 val_pos=0.44 val_neg=0.44
965.0	968.8	char=FORREST tags=ha,pos,self,face,gesture arousal=0.67 val_pos=0.67 val_neg=0.44
968.8	972.6	char=FORREST tags=ha,pos,self,happiness,face,gesture arousal=0.78 val_pos=1.00 val_neg=0.22
972.6	980.1	char=FORREST tags=ha,pos,self,happiness,face arousal=0.72 val_pos=0.94 val_neg=0.00
980.1	985.0	char=FORREST tags=ha,pos,self,pride,face,verbal arousal=0.56 val_pos=0.78 val_neg=0.00
985.0	991.3	char=FORREST tags=ha,pos,self,pride,context,face,verbal arousal=0.78 val_pos=0.89 val_neg=0.22
991.3	1000.7	char=BOY tags=ha,neg,other,gesture,verbal arousal=0.78 val_pos=0.00 val_neg=1.00
991.3	1000.7	char=FORREST tags=ha,context arousal=0.56 val_pos=0.33 val_neg=0.22
1000.7	1009.0	char=BOY tags=neg,other,gesture,verbal arousal=0.44 val_pos=0.00 val_neg=0.89
1000.7	1009.0	char=FORREST tags=pos,self,context arousal=0.44 val_pos=0.56 val_neg=0.22
1018.8	1026.8	char=MAN tags=la,other,verbal arousal=-0.67 val_pos=0.22 val_neg=0.44
1040.4	1061.3	char=FORREST tags=neg,other,verbal arousal=-0.11 val_pos=0.22 val_neg=0.56
1061.3	1073.0	char=JENNY tags=neg,other,fear,context,face,gesture,verbal arousal=0.00 val_pos=0.00 val_neg=1.00
1061.3	1110.4	char=FORREST tags=neg,other arousal=-0.33 val_pos=0.00 val_neg=0.56
1061.3	1110.4	char=JENNYSDAD tags=ha,neg,other,verbal arousal=1.00 val_pos=0.00 val_neg=1.00
1073.0	1094.8	char=JENNY tags=neg,other,fear,face,gesture,verbal arousal=0.33 val_pos=0.00 val_neg=1.00
1094.8	1110.4	char=JENNY tags=neg,self,other,fear,face,gesture,verbal arousal=0.00 val_pos=0.11 val_neg=0.89
1094.8	1110.4	char=FORRESTVO tags=self,verbal arousal=-0.44 val_pos=0.44 val_neg=0.44
1110.4	1124.0	char=JENNYSGRANDMA tags=la,pos,gesture arousal=-0.56 val_pos=0.56 val_neg=0.00
1110.4	1124.0	char=FORRESTVO tags=la,pos,other,happiness,verbal arousal=-0.67 val_pos=0.89 val_neg=0.00
1124.0	1135.9	char=JENNY tags=pos,other arousal=-0.22 val_pos=0.56 val_neg=0.44
1124.0	1135.9	char=FORRESTVO tags=la,pos,self,verbal arousal=-0.67 val_pos=0.78 val_neg=0.11
1135.9	1144.5	char=JENNY tags=pos,other,love,gesture arousal=-0.22 val_pos=1.00 val_neg=0.22
1135.9	1144.5	char=FORREST tags=pos,other,face arousal=-0.22 val_pos=0.56 val_neg=0.22
1135.9	1144.5	char=FORRESTVO tags=la,pos,verbal arousal=-0.56 val_pos=0.78 val_neg=0.11
1144.5	1149.4	char=JENNY tags=neg,other,face,verbal arousal=0.44 val_pos=0.22 val_neg=0.89
1144.5	1157.5	char=FORREST tags=neg,context arousal=-0.11 val_pos=0.00 val_neg=0.56
1144.5	1149.4	char=OLDERBOYS tags=ha,other arousal=0.56 val_pos=0.11 val_neg=0.44
1149.4	1160.7	char=JENNY tags=ha,neg,other,face,verbal arousal=0.78 val_pos=0.00 val_neg=0.78
1149.4	1160.7	char=OLDERBOYS tags=ha,neg,other arousal=0.67 val_pos=0.11 val_neg=0.56
1157.5	1169.9	char=FORREST tags=ha,neg arousal=0.56 val_pos=0.00 val_neg=0.56
1160.7	1162.1	char=JENNY tags=ha,neg,other,fear,face,verbal arousal=0.89 val_pos=0.00 val_neg=0.89
1160.7	1163.2	char=OLDERBOYS tags=ha,other arousal=0.67 val_pos=0.22 val_neg=0.44
1162.1	1163.2	char=JENNY tags=ha,neg,other,fear,verbal arousal=0.78 val_pos=0.00 val_neg=0.78
1163.2	1167.7	char=OLDERBOYS tags=ha,other,verbal arousal=0.78 val_pos=0.33 val_neg=0.44
1167.7	1169.9	char=OLDERBOYS tags=ha,other arousal=0.78 val_pos=0.44 val_neg=0.33
1169.9	1171.7	char=FORREST tags=ha,neg,other,fear,context,gesture arousal=0.67 val_pos=0.00 val_neg=0.67
1169.9	1173.1	char=OLDERBOYS tags=ha,pos,neg,other,gloating,audio,verbal arousal=0.89 val_pos=0.56 val_neg=0.56
1171.7	1173.1	char=FORREST tags=ha,neg,other,fear,context,face,gesture arousal=0.78 val_pos=0.00 val_neg=1.00
1173.1	1189.6	char=FORREST tags=ha,neg,other,fear,face arousal=0.78 val_pos=0.00 val_neg=1.00
1173.1	1194.1	char=OLDERBOYS tags=ha,pos,other,gloating,audio arousal=0.78 val_pos=0.78 val_neg=0.22
1189.6	1194.1	char=JENNY tags=ha,neg,other,fear,face,verbal arousal=0.67 val_pos=0.00 val_neg=0.89
1189.6	1192.2	char=FORREST tags=neg,other,fear,face arousal=0.44 val_pos=0.00 val_neg=0.67
1192.2	1194.1	char=FORREST tags=pos,neg,self,other,fear,face arousal=0.00 val_pos=0.56 val_neg=0.67
1194.1	1201.9	char=FORREST tags=pos,self,face arousal=-0.44 val_pos=0.78 val_neg=0.11
1201.9	1210.8	char=FORREST tags=neg,self,fear,face arousal=0.22 val_pos=0.44 val_neg=0.56
1201.9	1218.3	char=OLDERBOYS tags=ha,pos,other,gloating,audio arousal=1.00 val_pos=0.56 val_neg=0.44
1210.8	1236.0	char=FORREST tags=neg,fear arousal=0.44 val_pos=0.11 val_neg=0.56
1226.8	1232.9	char=MAN tags=pos,other,admiration,face arousal=-0.17 val_pos=0.89 val_neg=0.22
1232.9	1236.0	char=MAN tags=pos,other,admiration,face,verbal arousal=-0.33 val_pos=0.89 val_neg=0.22
1236.0	1292.6	char=CROWD tags=ha,pos,other,audio,gesture arousal=0.78 val_pos=0.78 val_neg=0.00
1236.0	1241.1	char=FORREST tags=neg,fear,face arousal=0.33 val_pos=0.22 val_neg=0.56
1236.0	1241.1	char=FORRESTVO tags=la,pos,self arousal=-0.56 val_pos=0.56 val_neg=0.00
1236.0	1241.1	char=MAN tags=pos,other,face,verbal arousal=-0.44 val_pos=0.67 val_neg=0.11
1244.9	1250.9	char=MAN tags=ha,pos,other arousal=0.67 val_pos=0.67 val_neg=0.11
1250.9	1253.8	char=MAN tags=ha,pos,other,face,verbal arousal=1.00 val_pos=0.78 val_neg=0.33
1253.8	1258.5	char=MAN tags=ha,pos,other,verbal arousal=0.89 val_pos=0.56 val_neg=0.33
1258.5	1266.0	char=MAN tags=ha arousal=0.56 val_pos=0.22 val_neg=0.33
1266.0	1268.9	char=MAN tags=ha,pos,other,face,verbal arousal=1.00 val_pos=0.67 val_neg=0.33
1268.9	1270.8	char=MAN tags=ha,pos,other,verbal arousal=0.89 val_pos=0.56 val_neg=0.33
1270.8	1277.2	char=MAN tags=ha,other arousal=0.78 val_pos=0.44 val_neg=0.33
1284.4	1292.6	char=MAN tags=ha,pos,other,happiness,face,gesture,verbal arousal=1.00 val_pos=1.00 val_neg=0.22
1314.5	1319.9	char=FORREST tags=neg,other,face arousal=0.11 val_pos=0.22 val_neg=0.78
1319.9	1323.3	char=FORREST tags=neg,other,face,gesture arousal=0.33 val_pos=0.00 val_neg=0.78
1323.3	1329.7	char=FORREST tags=ha,neg,other,face,gesture arousal=0.72 val_pos=0.00 val_neg=1.00
1329.7	1384.9	char=JENNY tags=neg,other,face,gesture,verbal arousal=0.11 val_pos=0.44 val_neg=1.00
1329.7	1384.9	char=FORREST tags=neg,self,other,face,gesture,verbal arousal=0.22 val_pos=0.11 val_neg=1.00
1329.7	1384.9	char=MAN tags=ha,neg,other,face,gesture,verbal arousal=0.89 val_pos=0.11 val_neg=0.89
1384.9	1397.8	char=JENNY tags=neg,other,face,gesture arousal=-0.22 val_pos=0.22 val_neg=0.67
1397.8	1440.2	char=JENNY tags=la,pos,self,verbal arousal=-0.78 val_pos=1.00 val_neg=0.00
1397.8	1440.2	char=FORREST tags=pos,neg,self,other,face,gesture arousal=0.22 val_pos=0.67 val_neg=0.67
1440.2	1447.0	char=JENNY tags=la,pos,self,other,face,verbal arousal=-0.78 val_pos=0.89 val_neg=0.00
1440.2	1447.0	char=FORREST tags=ha,pos,other,face,gesture arousal=0.56 val_pos=0.56 val_neg=0.44
1447.0	1482.6	char=JENNY tags=la,pos,other,face arousal=-0.67 val_pos=0.67 val_neg=0.00
1447.0	1452.7	char=FORREST tags=pos,neg,self,other,face,gesture arousal=0.33 val_pos=0.56 val_neg=0.67
1452.7	1457.9	char=FORREST tags=neg,face arousal=0.22 val_pos=0.33 val_neg=0.56
1457.9	1482.6	char=FORREST tags=ha,pos,neg,self,other,shame,face,gesture arousal=0.78 val_pos=0.67 val_neg=1.00
1482.6	1492.0	char=JENNY tags=la,pos,other,face,verbal arousal=-0.78 val_pos=0.67 val_neg=0.11
1482.6	1492.0	char=FORREST tags=ha,neg,self,shame,face,gesture arousal=0.78 val_pos=0.00 val_neg=1.00
1492.0	1515.6	char=JENNY tags=la,pos,other,face,gesture,verbal arousal=-0.78 val_pos=1.00 val_neg=0.11
1492.0	1515.6	char=FORREST tags=pos,neg,self,shame,audio,face,gesture,verbal arousal=0.22 val_pos=0.89 val_neg=1.00
1515.6	1525.4	char=GIRL tags=neg,other,face arousal=0.33 val_pos=0.00 val_neg=0.78
1515.6	1525.4	char=JENNY tags=la,pos,other,face,gesture arousal=-0.89 val_pos=0.89 val_neg=0.00
1515.6	1545.3	char=CROWD tags=ha,pos,other,audio,gesture,verbal arousal=1.00 val_pos=1.00 val_neg=0.00
1515.6	1525.4	char=FORREST tags=pos,self,face arousal=-0.44 val_pos=0.89 val_neg=0.00
1540.2	1545.3	char=FORRESTVO tags=pos,verbal arousal=0.22 val_pos=0.67 val_neg=0.00
1545.3	1549.7	char=FORRESTVO tags=pos,self,verbal arousal=0.44 val_pos=0.89 val_neg=0.00
1549.7	1556.5	char=MEN tags=pos,face arousal=-0.44 val_pos=0.67 val_neg=0.00
1549.7	1556.5	char=FORRESTVO tags=pos,verbal arousal=-0.11 val_pos=0.67 val_neg=0.00
1556.5	1576.4	char=FORREST tags=la,pos,self arousal=-0.56 val_pos=0.56 val_neg=0.00
1556.5	1576.4	char=FORRESTVO tags=pos,happiness,verbal arousal=-0.22 val_pos=0.67 val_neg=0.00
1576.4	1580.2	char=FORREST tags=la,pos,neg,self,context,gesture arousal=-0.67 val_pos=0.67 val_neg=0.89
1576.4	1580.2	char=FORRESTVO tags=pos,verbal arousal=-0.33 val_pos=0.56 val_neg=0.00
1580.2	1599.3	char=FORREST tags=neg,self,gesture arousal=-0.11 val_pos=0.11 val_neg=0.78
1594.4	1599.3	char=PRESIDENTKENNEDY tags=pos,other,face,verbal arousal=-0.44 val_pos=0.89 val_neg=0.11
1623.4	1634.2	char=FORREST tags=la,neg,self,face,verbal arousal=-0.67 val_pos=0.00 val_neg=0.89
1634.2	1658.6	char=FORREST tags=pos,self,face arousal=-0.22 val_pos=0.56 val_neg=0.00
1634.2	1643.5	char=FORRESTVO tags=pos,self,verbal arousal=-0.44 val_pos=0.67 val_neg=0.00
1643.5	1658.6	char=MRSGUMP tags=ha,pos,other,pride,face,gesture,verbal arousal=0.72 val_pos=1.00 val_neg=0.00
1645.6	1658.6	char=MAN tags=la,pos arousal=-0.56 val_pos=0.56 val_neg=0.00
1661.2	1667.6	char=FORREST tags=la,neg,self,other,face,gesture arousal=-0.78 val_pos=0.11 val_neg=1.00
1661.2	1667.6	char=MAN tags=ha,neg,other,contempt,face,verbal arousal=1.00 val_pos=0.00 val_neg=1.00
1667.6	1681.9	char=FORREST tags=la,neg,self,other,context,face,gesture arousal=-0.89 val_pos=0.00 val_neg=1.00
1667.6	1681.9	char=MAN tags=ha,neg,other,contempt,face,gesture,verbal arousal=0.56 val_pos=0.11 val_neg=1.00
1681.9	1690.2	char=FORREST tags=la,neg,self,gesture arousal=-0.56 val_pos=0.00 val_neg=0.78
1685.9	1735.5	char=BUBBA tags=la,pos,other arousal=-0.67 val_pos=0.67 val_neg=0.00
1690.2	1692.6	char=FORREST tags=neg arousal=-0.33 val_pos=0.11 val_neg=0.56
1744.9	1759.2	char=BUBBA tags=la,pos,self,face,verbal arousal=-0.78 val_pos=0.78 val_neg=0.00
1744.9	1759.2	char=FORREST tags=face,verbal arousal=-0.22 val_pos=0.44 val_neg=0.22
1759.2	1796.5	char=MAN tags=pos,other,verbal arousal=0.44 val_pos=0.78 val_neg=0.33
1796.5	1845.6	char=FORREST tags=face,verbal arousal=-0.22 val_pos=0.33 val_neg=0.33
1796.5	1845.6	char=MAN tags=pos,other,face,verbal arousal=0.44 val_pos=1.00 val_neg=0.33
1871.9	1898.5	char=BUBBA tags=la,neg,self,sadness,face arousal=-0.56 val_pos=0.11 val_neg=0.56
