onset	duration	text	kommentar	loc_besch	loc_erw	w_class	function	grammar
778.161	0.2	durch				PTKVZ		
778.361	0.3	und				KON		
778.661	0.2	sehen				VVFIN		
778.861	0.1	ihm				PPER		
778.961	0.2	nach				PTKVZ		
779.161	3.9	Forrest		mname		NN		
783.061	0.2	geht				VVFIN		
783.261	0.3	weiter				PTKVZ		
783.561	8.2	im				APPRART		
791.761	0.4	Fernseher		setting_new;object		NN		
792.161	0.5	Ronald				NE		
792.661	0.3	Reagan		mname		NE		
792.961	0.1	geht				VVFIN		
793.061	0.1	zu				APPR		
793.161	0.3	seinem				PPOSAT		
793.461	0.1	Wagen		setting_new		NN		
793.561	3.9	der				ART		
797.461	0.3	Schütze		male		NN		
797.761	0.2	wird				VAFIN		
797.961	0.4	überwältigt				VVPP		
798.361	5.7	Bei				APPR		
804.061	0.5	Forrest		setting_rec;mname		NN		
804.561	0.2	Louis		fname		NE		
831.861	8.5	sie				PPER		
840.361	0.3	zeigt				VVFIN		
840.661	0.2	über				APPR		
840.861	0.1	die				ART		
840.961	0.3	Straße		geo		NN		
841.261	2.2	der				PDS		
843.461	0.1	nimmt				VVFIN		
843.561	0.1	ihr				PPER		
843.661	0.2	den				ART		
843.861	0.1	Brief		object		NN		
843.961	0.2	ab				PTKVZ		
844.161	0.3	und				KON		
844.461	0.2	rennt				VVFIN		
844.661	0.1	mit				APPR		
844.761	0.7	Pralinenschachtel		object		NN		
845.461	0.2	und				KON		
845.661	0.2	Koffer		object		NN		
845.861	2.0	auf				APPR		
847.861	0.2	die				ART		
848.061	0.3	Straße		geo		NN		
848.361	4.1	Forrest		mname		NN		
852.461	0.2	hetzt				VVFIN		
852.661	0.3	weiter				PTKVZ		
852.961	3.6	Jenny		fname		NE		
856.561	0.3	öffnet				VVFIN		
856.861	0.2	ihre				PPOSAT		
857.061	0.6	Wohnungstür		setting_new;roomgeo		NN		
857.661	4.7	sie				PPER		
862.361	0.4	umarmt				ADJD		
862.761	0.1	ihn				PPER		
862.861	7.1	Jenny		fname		NE		
869.961	0.2	hat				VAFIN		
870.161	0.2	eine				ART		
870.361	0.3	nackenlange				ADJA		
870.661	0.7	Föhnfrisur		head		NN		
871.361	9.4	sie				PPER		
880.761	0.3	trägt				VVFIN		
881.061	0.1	noch				ADV		
881.161	0.1	ihr				PPOSAT		
881.261	0.8	türkisfarbenes				ADJA		
882.061	0.8	Kellnerinnenkleid		body		NN		
882.861	2.2	Forrest		mname		NN		
885.061	0.1	gib				VVFIN		
885.161	0.1	dir				PPER		
885.261	0.1	die				ART		
885.361	0.4	Schachtel		object		NN		
891.861	7.6	auf				APPR		
899.461	0.2	dem				ART		
899.661	0.2	Cover		object		NN		
899.861	1.3	von				APPR		
901.161	0.7	Runnersworld				NE		
901.861	0.1	und				KON		
901.961	0.2	vom				APPRART		
902.161	0.3	National				NE		
902.461	0.2	Enquirer				NN		
902.661	5.5	Jenny		fname		NE		
908.161	0.2	schaut				VVFIN		
908.361	0.2	ins				APPRART		
908.561	0.3	Album		object		NN		
908.861	0.6	Forrest		mname		NN		
909.461	0.4	betrachtet				VVFIN		
909.861	0.2	sie				PPER		
910.061	3.1	sie				PPER		
913.161	0.2	klappt				VVFIN		
913.361	0.1	das				ART		
913.461	0.3	Album		object		NN		
913.761	0.2	zu				PTKVZ		
913.961	20.4	eine				ART		
934.361	0.2	Frau		female		NN		
934.561	0.3	bringt				VVFIN		
934.861	0.2	einen				ART		
935.061	0.1	Jungen		male		NN		
935.161	3.5	sie				PPER		
938.661	0.2	hebt				VVFIN		
938.861	0.2	ihn				PPER		
939.061	0.2	hoch				PTKVZ		
939.261	10.5	sie				PPER		
949.761	0.2	geht				VVFIN		
949.961	0.1	mit				APPR		
950.061	0.2	den				ART		
950.261	0.2	blonden				ADJA		
950.461	0.4	Jungen		male		NN		
950.861	0.1	auf				APPR		
950.961	0.1	dem				ART		
951.061	0.3	Arm		bodypart		NN		
951.361	0.2	zu				APPR		
951.561	0.2	Forrest		mname		NN		
951.761	10.0	er				PPER		
961.761	0.1	läuft				VVFIN		
961.861	0.3	ins				APPRART		
962.161	0.2	Kinderzimmer		locale		NN		
962.361	22.3	er#starrt		#	#	#		
984.661	0.5	weiter				ADV		
985.161	0.1	zu				APPR		
985.261	0.2	dem				ART		
985.461	0.2	Jungen		male		NN		
990.961	0.7	verstört				ADJD		
991.661	0.3	weicht				VVFIN		
991.961	0.1	er				PPER		
992.061	0.1	zurück				PTKVZ		
992.161	0.4	und				KON		
992.561	1.3	senkt				VVFIN		
993.861	0.6	verschämt				ADJD		
994.461	0.2	den				ART		
994.661	0.2	Blick				NN		
994.861	3.9	er				PPER		
998.761	0.2	steht				VVFIN		
998.961	0.4	unruhig				ADJD		
999.361	0.1	auf				APPR		
999.461	0.1	der				ART		
999.561	0.3	Stelle				NN		
999.861	4.3	sie				PPER		
1004.161	0.2	nimmt				VVFIN		
1004.361	0.2	seine				PPOSAT		
1004.561	0.3	Hand		bodypart		NN		
1004.861	6.1	er				PPER		
1010.961	0.5	beobachtet				VVFIN		
1011.461	0.3	seinen				PPOSAT		
1011.761	0.2	Sohn		male		NN		
1011.961	0.2	der				ART		
1012.161	0.8	Sesamstraße				NE		
1012.961	0.2	guckt				VVPP		
1013.161	23.9	sein				PPOSAT		
1037.061	0.3	Blick#geht		#	#	#		
1037.361	0.2	zwischen				APPR		
1037.561	0.3	ihr				PPER		
1037.861	0.2	und				KON		
1038.061	0.5	Forrest				NN		
1038.561	0.4	Junior		mname		NN		
1038.961	0.2	hin				ADV		
1039.161	0.2	und				KON		
1039.361	0.1	her				ADV		
1044.461	4.5	unsicher				ADJD		
1048.961	0.2	geht				VVFIN		
1049.161	0.5	Forrest		mname		NN		
1049.661	0.1	zu				APPR		
1049.761	0.2	seinem				PPOSAT		
1049.961	0.1	Sohn		male		NN		
1050.061	0.6	der				ART		
1050.661	0.1	auf				APPR		
1050.761	0.1	dem				ART		
1050.861	0.1	Boden		roomgeo		NN		
1050.961	0.3	auf				APPR		
1051.261	0.2	einem				ART		
1051.461	0.2	Kissen		object		NN		
1051.661	0.4	sitzt				VVFIN		
1052.061	7.4	Forrest#setzt		#	#	#		
1059.461	0.1	sich				PRF		
1059.561	0.6	neben				APPR		
1060.161	0.2	ihn				PPER		
1066.461	0.6	Jenny		fname		NE		
1067.061	0.6	beobachtet				VVFIN		
1067.661	0.1	die				ART		
1067.761	0.4	beiden				PIS		
1068.161	0.4	gerührt				VVPP		
