onset	duration	text	kommentar	loc_besch	loc_erw	w_class	function	grammar
716.077	0.8	Privatfotos		object		NN		
716.877	0.3	sowie				KON		
717.177	0.5	rotem				ADJA		
717.677	0.1	und				KON		
717.777	0.4	schwarzem				ADJA		
718.177	0.4	Telefon		object		NN		
718.577	0.4	neben				APPR		
718.977	0.1	dem				ART		
719.077	0.2	Klo		furniture		NN		
719.277	1.0	Forrest		mname		NN		
720.277	0.2	schließt				VVFIN		
720.477	0.3	seine				PPOSAT		
720.777	0.3	Hose		body		NN		
721.077	0.2	und				KON		
721.277	0.1	geht				VVFIN		
721.377	0.2	zum				APPRART		
721.577	0.3	Waschtisch		furniture		NN		
721.877	1.0	dort				ADV		
722.877	0.2	stehen				VVFIN		
723.077	0.6	eingerahmtes				ADJA		
723.677	0.1	Bild		object		NN		
723.777	0.3	von				APPR		
724.077	0.3	Marilyn				NE		
724.377	0.2	Monroe		female		NE		
724.577	0.5	mit				APPR		
725.077	0.4	Widmung				NN		
725.477	0.3	und				KON		
725.777	0.1	ein				ART		
725.877	0.3	Bild		object		NN		
726.177	0.0	von				APPR		
726.177	0.3	John				NE		
726.477	0.2	F				NE		
726.677	0.3	und				KON		
726.977	0.2	Robert				NE		
727.177	0.1	Kennedy		mname		NE		
727.277	20.7	auf				APPR		
747.977	0.1	dem				ART		
748.077	0.4	Campus		setting_new		NN		
748.477	11.1	ein				ART		
759.577	0.5	Offizier		male		NN		
760.077	0.3	kommt				VVFIN		
760.377	0.2	zu				APPR		
760.577	0.2	ihnen				PPER		
765.777	3.1	er				PPER		
768.877	0.2	gibt				VVFIN		
769.077	0.0	ihm				PPER		
769.077	0.3	eine				ART		
769.377	1.0	Army-Werbebroschüre		object		NN		
770.377	2.0	in				APPR		
772.377	0.2	einem				ART		
772.577	0.4	Army-Bus				NN		
772.977	0.3	zum				APPRART		
773.277	0.2	Fahrer		setting_new;male		NN		
773.477	13.6	ein				ART		
787.077	0.5	Schwarzer		male		NN		
787.577	0.6	versperrt				VVFIN		
788.177	0.3	leeren				ADJA		
788.477	0.3	Platz		object		NN		
788.777	0.3	neben				APPR		
789.077	0.1	sich				PRF		
789.177	1.6	eingeschüchtert				ADJD		
790.777	0.3	geht				VVFIN		
791.077	0.3	Forrest		mname		NN		
791.377	0.4	weiter				PTKVZ		
791.777	8.3	Er				PPER		
800.077	0.1	sieht				VVFIN		
800.177	0.1	zu				APPR		
800.277	0.2	einen				ART		
800.477	0.4	Schwarzen		male		NN		
800.877	0.2	mit				APPR		
801.077	0.5	vorstehender				ADJA		
801.577	0.3	Unterlippe		face		NN		
801.877	0.5	Der				PDS		
802.377	0.2	nimmt				VVFIN		
802.577	0.2	einen				ART		
802.877	0.4	Koffer#vom		#	#	#		
803.277	0.3	Sitz		object		NN		
803.577	8.3	er				PPER		
811.877	0.1	gibt				VVFIN		
811.977	0.2	ihm				PPER		
812.177	0.1	ein				ART		
812.277	0.4	Taschentuch		object		NN		
825.761	24.3	eine				ART		
850.061	0.3	schwarze				ADJA		
850.361	0.3	Köchin		female		NN		
850.661	0.3	bedient				VVFIN		
850.961	0.2	einen				ART		
851.161	0.4	Weißen		setting_new;male		NN		
851.561	0.2	im				APPRART		
851.761	0.3	gleichen				ADJA		
852.061	0.2	Haus		geo		NN		
852.261	0.4	bedient				VVFIN		
852.661	0.1	auch				ADV		
852.761	0.1	die				ART		
852.861	0.3	schwarze				ADJA		
853.161	0.5	Großmutter		female		NN		
853.661	0.2	ihren				PPOSAT		
853.861	0.3	weißen				ADJA		
854.161	0.3	Herren		male		NN		
854.461	26.5	im				APPRART		
