onset	duration	rms	lrdiff
198.68	0.04	0.06577274	0.00009548
198.72	0.04	0.04827481	0.00021533
198.76	0.04	0.03378021	0.00092862
198.80	0.04	0.03418273	0.00107603
198.84	0.04	0.03079991	0.00083994
198.88	0.04	0.03269119	0.00123407
198.92	0.04	0.03227608	0.00098618
198.96	0.04	0.03389327	0.00127425
199.00	0.04	0.09688664	0.00108939
199.04	0.04	0.17050531	0.00030971
199.08	0.04	0.23522617	-0.00021852
199.12	0.04	0.19882761	-0.00028739
199.16	0.04	0.15684565	0.00000116
199.20	0.04	0.05463458	0.00087468
199.24	0.04	0.02485556	0.00098447
199.28	0.04	0.03076253	0.00008779
199.32	0.04	0.02258837	0.00027092
199.36	0.04	0.02465344	0.00100020
199.40	0.04	0.03114705	0.00131909
199.44	0.04	0.02325577	0.00111622
199.48	0.04	0.02551781	0.00058121
199.52	0.04	0.02447077	0.00200675
199.56	0.04	0.02179759	0.00116517
199.60	0.04	0.02077500	0.00150730
199.64	0.04	0.01901165	0.00110681
199.68	0.04	0.01748673	0.00082684
199.72	0.04	0.01861757	0.00192441
199.76	0.04	0.01813562	0.00162999
199.80	0.04	0.01723419	0.00095369
199.84	0.04	0.01740609	0.00231741
199.88	0.04	0.01785255	0.00176176
199.92	0.04	0.01621889	0.00116123
199.96	0.04	0.01681971	0.00189172
200.00	0.04	0.01850549	0.00277864
200.04	0.04	0.01612287	0.00129126
200.08	0.04	0.01765798	0.00097104
200.12	0.04	0.01623483	0.00170517
200.16	0.04	0.01532533	0.00178929
200.20	0.04	0.01399229	0.00210088
200.24	0.04	0.01788617	0.00239204
200.28	0.04	0.01487295	0.00144226
200.32	0.04	0.01627914	0.00128363
200.36	0.04	0.01721163	0.00051082
200.40	0.04	0.01777236	0.00137605
200.44	0.04	0.01527994	0.00072229
200.48	0.04	0.01627194	0.00244781
200.52	0.04	0.01810043	0.00221244
200.56	0.04	0.04815643	-0.00671747
200.60	0.04	0.05927779	-0.00860137
200.64	0.04	0.04927622	-0.00653732
200.68	0.04	0.03896644	-0.00366555
200.72	0.04	0.03023493	-0.00419182
200.76	0.04	0.02772803	-0.00252125
200.80	0.04	0.02593630	-0.00225210
200.84	0.04	0.02941312	-0.00198714
200.88	0.04	0.02233696	-0.00178180
200.92	0.04	0.02297800	-0.00175434
200.96	0.04	0.02607907	-0.00090579
201.00	0.04	0.02161452	-0.00125887
201.04	0.04	0.06205704	0.00015581
201.08	0.04	0.02933978	-0.00012982
201.12	0.04	0.05441197	-0.00395057
201.16	0.04	0.06343109	-0.00138365
201.20	0.04	0.07824312	-0.00176881
201.24	0.04	0.07382748	-0.00166484
201.28	0.04	0.06408638	-0.00095880
201.32	0.04	0.10288133	-0.00121505
201.36	0.04	0.10038295	-0.00041843
201.40	0.04	0.06145825	-0.00005468
201.44	0.04	0.06606177	-0.00093978
201.48	0.04	0.10728725	0.00009095
201.52	0.04	0.07520921	0.00049314
201.56	0.04	0.06002361	0.00049158
201.60	0.04	0.09359934	0.00077810
201.64	0.04	0.03788179	0.00055833
201.68	0.04	0.02496129	0.00240175
201.72	0.04	0.12517493	0.00092585
201.76	0.04	0.15772067	0.00146322
201.80	0.04	0.08156926	-0.00050261
201.84	0.04	0.04352049	0.00136536
201.88	0.04	0.10009146	0.00002600
201.92	0.04	0.12440022	0.00029480
201.96	0.04	0.05668867	0.00093718
202.00	0.04	0.02323152	0.00122817
202.04	0.04	0.05308000	0.00069798
202.08	0.04	0.14878358	0.00007247
202.12	0.04	0.12299688	-0.00034421
202.16	0.04	0.06530088	0.00044828
202.20	0.04	0.03636341	-0.00012163
202.24	0.04	0.04047896	-0.00053357
202.28	0.04	0.12885517	-0.00063832
202.32	0.04	0.12879056	0.00026382
202.36	0.04	0.07009865	0.00093816
202.40	0.04	0.05001790	0.00145222
202.44	0.04	0.03479426	0.00011676
202.48	0.04	0.03676620	0.00132855
202.52	0.04	0.21666755	0.00066695
202.56	0.04	0.21154780	0.00007957
202.60	0.04	0.15398128	0.00020878
202.64	0.04	0.09839938	0.00124241
202.68	0.04	0.03714903	0.00059481
202.72	0.04	0.03072776	0.00247525
202.76	0.04	0.02782455	0.00191928
202.80	0.04	0.02767319	0.00379032
202.84	0.04	0.02756911	0.00490293
202.88	0.04	0.02682228	0.00367608
202.92	0.04	0.02623610	0.00188946
202.96	0.04	0.02852665	0.00394827
203.00	0.04	0.02810858	0.00314597
203.04	0.04	0.02768046	0.00356581
203.08	0.04	0.02793484	0.00455318
203.12	0.04	0.02517274	0.00336442
203.16	0.04	0.03322580	0.00188991
203.20	0.04	0.04025556	0.00046933
203.24	0.04	0.03830169	0.00225293
203.28	0.04	0.02820323	0.00148157
203.32	0.04	0.02448314	0.00095569
203.36	0.04	0.02892095	0.00159704
203.40	0.04	0.04408026	0.00004898
203.44	0.04	0.08831234	0.00045152
203.48	0.04	0.10401359	0.00132072
203.52	0.04	0.11906117	0.00112815
203.56	0.04	0.12801981	0.00098277
203.60	0.04	0.11493117	0.00055913
203.64	0.04	0.20025105	0.00063864
203.68	0.04	0.12968753	0.00170019
203.72	0.04	0.08172246	-0.00171535
203.76	0.04	0.13866379	-0.00006036
203.80	0.04	0.05585271	0.00019726
203.84	0.04	0.04332047	0.00095591
203.88	0.04	0.02623984	0.00142859
203.92	0.04	0.02818363	0.00189625
203.96	0.04	0.04108913	-0.00067154
204.00	0.04	0.03771985	-0.00006734
204.04	0.04	0.03315076	-0.00079054
204.08	0.04	0.09621999	-0.00766752
204.12	0.04	0.05029088	-0.00471182
204.16	0.04	0.03435395	-0.00096978
204.20	0.04	0.05526676	-0.00108824
204.24	0.04	0.04366816	-0.00018749
204.28	0.04	0.03922903	-0.00020898
204.32	0.04	0.02965751	0.00030198
204.36	0.04	0.02122828	0.00104337
204.40	0.04	0.02232922	0.00104304
204.44	0.04	0.06782590	-0.00227054
204.48	0.04	0.07338589	-0.00047856
204.52	0.04	0.05908053	-0.00161341
204.56	0.04	0.03357686	-0.00058398
204.60	0.04	0.02797565	-0.00051244
204.64	0.04	0.02738901	-0.00096433
204.68	0.04	0.10457286	-0.00092988
204.72	0.04	0.21454346	-0.00144642
204.76	0.04	0.17075071	-0.00015056
204.80	0.04	0.12409949	-0.00172458
204.84	0.04	0.14157749	-0.00125478
204.88	0.04	0.15340064	-0.00058340
204.92	0.04	0.10157131	-0.00316559
204.96	0.04	0.09329891	-0.00282070
205.00	0.04	0.06378569	0.00014569
205.04	0.04	0.05174355	-0.00174983
205.08	0.04	0.05302879	-0.00079513
205.12	0.04	0.05408690	-0.00112544
205.16	0.04	0.10376943	-0.00058232
205.20	0.04	0.16841435	-0.00442533
205.24	0.04	0.19870894	-0.00147927
205.28	0.04	0.09744188	-0.00269526
205.32	0.04	0.05472651	0.00020565
205.36	0.04	0.03780405	-0.00162129
205.40	0.04	0.02795960	-0.00175127
205.44	0.04	0.02535190	-0.00082540
205.48	0.04	0.04922013	-0.00510144
205.52	0.04	0.04719124	-0.00234166
205.56	0.04	0.04508234	-0.00289234
205.60	0.04	0.04169776	-0.00361401
205.64	0.04	0.03809567	-0.00338117
205.68	0.04	0.03238551	-0.00289101
205.72	0.04	0.04197629	-0.00398652
205.76	0.04	0.04986121	-0.00576471
205.80	0.04	0.06191167	-0.00697864
205.84	0.04	0.06512443	-0.00946143
205.88	0.04	0.06499005	-0.00910288
205.92	0.04	0.06460557	-0.01006713
205.96	0.04	0.05032494	-0.00652733
206.00	0.04	0.04961546	-0.00664072
206.04	0.04	0.04719161	-0.00607017
206.08	0.04	0.03996358	-0.00470364
206.12	0.04	0.04526411	-0.00538858
206.16	0.04	0.03737016	-0.00403301
206.20	0.04	0.03596372	-0.00323740
206.24	0.04	0.05851295	-0.00861884
206.28	0.04	0.06622269	-0.00944412
206.32	0.04	0.05620978	-0.00696334
206.36	0.04	0.05644754	-0.00764768
206.40	0.04	0.05068467	-0.00690454
206.44	0.04	0.04849927	-0.00719767
206.48	0.04	0.05224934	-0.00829007
206.52	0.04	0.05604742	-0.00959064
206.56	0.04	0.05579128	-0.00846230
206.60	0.04	0.04536261	-0.00623862
206.64	0.04	0.04307003	-0.00683896
206.68	0.04	0.04319354	-0.00558519
206.72	0.04	0.03802767	-0.00508927
206.76	0.04	0.04836825	-0.00715343
206.80	0.04	0.06746999	-0.01061406
206.84	0.04	0.06505549	-0.01064263
206.88	0.04	0.07643844	-0.00708708
206.92	0.04	0.08581815	-0.00537824
206.96	0.04	0.07766708	-0.00610927
207.00	0.04	0.07980878	-0.00677965
207.04	0.04	0.11212283	-0.00498926
207.08	0.04	0.14041969	-0.00373025
207.12	0.04	0.11852650	-0.00325162
207.16	0.04	0.12310423	-0.00242625
207.20	0.04	0.13587520	-0.00268802
207.24	0.04	0.14452919	-0.00183549
207.28	0.04	0.11925975	-0.00742287
207.32	0.04	0.06812043	-0.00746972
207.36	0.04	0.06833948	-0.00553204
207.40	0.04	0.04964050	-0.00800645
207.44	0.04	0.04291724	-0.00768270
207.48	0.04	0.04731627	-0.00686582
207.52	0.04	0.05458392	-0.00642654
207.56	0.04	0.04934717	-0.00816147
207.60	0.04	0.04457979	-0.00734601
207.64	0.04	0.04283660	-0.00712906
207.68	0.04	0.04315521	-0.00708786
207.72	0.04	0.04114751	-0.00676397
207.76	0.04	0.04070252	-0.00629779
207.80	0.04	0.04779584	-0.00708667
207.84	0.04	0.04681904	-0.00845928
207.88	0.04	0.04116585	-0.00713222
207.92	0.04	0.03673715	-0.00531710
207.96	0.04	0.03682123	-0.00562428
208.00	0.04	0.04383449	-0.00787249
208.04	0.04	0.04131668	-0.00675169
208.08	0.04	0.03640543	-0.00614357
208.12	0.04	0.04039390	-0.00750683
208.16	0.04	0.03755755	-0.00693531
208.20	0.04	0.03328136	-0.00521417
208.24	0.04	0.03648059	-0.00571365
208.28	0.04	0.03710399	-0.00546213
208.32	0.04	0.14475307	-0.00493626
208.36	0.04	0.11642130	-0.00283358
208.40	0.04	0.03814504	-0.00425640
208.44	0.04	0.03734497	-0.00327866
208.48	0.04	0.04072827	-0.00276033
208.52	0.04	0.16478485	0.00020274
208.56	0.04	0.17525153	-0.00124393
208.60	0.04	0.10740495	-0.00308053
208.64	0.04	0.04327776	-0.00296253
208.68	0.04	0.06743504	-0.00201453
208.72	0.04	0.07681078	-0.00954792
208.76	0.04	0.06784318	-0.01388640
208.80	0.04	0.07518509	-0.00931583
208.84	0.04	0.13319905	-0.00601071
208.88	0.04	0.12477549	-0.00114445
208.92	0.04	0.12438302	-0.00240303
208.96	0.04	0.13126848	-0.00353093
209.00	0.04	0.06059408	-0.00655179
209.04	0.04	0.12842207	-0.00281618
209.08	0.04	0.09943379	-0.00445531
209.12	0.04	0.05930909	-0.00680372
209.16	0.04	0.05942583	-0.00499649
209.20	0.04	0.05599626	-0.00507829
209.24	0.04	0.06417883	-0.00437406
209.28	0.04	0.04277448	-0.00781079
209.32	0.04	0.04037231	-0.00672864
209.36	0.04	0.07937304	-0.00523267
209.40	0.04	0.11052520	-0.00298607
209.44	0.04	0.07709131	-0.00415131
209.48	0.04	0.05679522	-0.00403982
209.52	0.04	0.05627667	-0.00489108
209.56	0.04	0.08330574	-0.00390682
209.60	0.04	0.03552176	-0.00639901
209.64	0.04	0.03746582	-0.00420390
209.68	0.04	0.06624372	-0.00224812
209.72	0.04	0.05193045	-0.00255444
209.76	0.04	0.05361696	-0.00169022
209.80	0.04	0.08071956	-0.00056485
209.84	0.04	0.08349762	-0.00089633
209.88	0.04	0.06770366	-0.00247381
209.92	0.04	0.06557610	-0.00487866
209.96	0.04	0.05680619	-0.00446570
210.00	0.04	0.05596805	-0.00389885
210.04	0.04	0.04908688	-0.00509643
210.08	0.04	0.05019043	-0.00504153
210.12	0.04	0.05499184	-0.00612244
210.16	0.04	0.04720812	-0.00720818
210.20	0.04	0.04568118	-0.00581236
210.24	0.04	0.04791794	-0.00602109
210.28	0.04	0.04201953	-0.00532212
210.32	0.04	0.03753695	-0.00475932
210.36	0.04	0.04706615	-0.00699507
210.40	0.04	0.03985610	-0.00697239
210.44	0.04	0.03386622	-0.00570659
210.48	0.04	0.03087119	-0.00491610
210.52	0.04	0.03362241	-0.00603798
210.56	0.04	0.03107251	-0.00576862
210.60	0.04	0.03006380	-0.00527905
210.64	0.04	0.03738686	-0.00580423
210.68	0.04	0.03343403	-0.00362746
210.72	0.04	0.03471519	-0.00475091
210.76	0.04	0.04997554	-0.01085912
210.80	0.04	0.05250714	-0.01092237
210.84	0.04	0.05885000	-0.01083747
210.88	0.04	0.05155936	-0.00456642
210.92	0.04	0.06477317	-0.00449827
210.96	0.04	0.05798023	-0.00220651
211.00	0.04	0.12413530	-0.00118750
211.04	0.04	0.05355994	-0.00668513
211.08	0.04	0.04738134	-0.00948477
211.12	0.04	0.10202746	-0.00220123
211.16	0.04	0.17112917	-0.00049714
211.20	0.04	0.16583138	-0.00054131
211.24	0.04	0.06076991	-0.00090902
211.28	0.04	0.21783061	-0.00103543
211.32	0.04	0.06805109	-0.00196815
211.36	0.04	0.08689735	-0.00177019
211.40	0.04	0.21033291	-0.00090376
211.44	0.04	0.16681544	-0.00047926
211.48	0.04	0.09534609	-0.00092825
211.52	0.04	0.08397620	-0.00169770
211.56	0.04	0.07829404	-0.00186555
211.60	0.04	0.02972411	-0.00596353
211.64	0.04	0.07412733	-0.00373696
211.68	0.04	0.13360856	-0.00132892
211.72	0.04	0.05189641	-0.00305921
211.76	0.04	0.04938938	-0.00265024
211.80	0.04	0.05468930	-0.00334586
211.84	0.04	0.05822747	-0.00173934
211.88	0.04	0.06186257	-0.00265639
211.92	0.04	0.09238460	-0.00091521
211.96	0.04	0.10599119	-0.00182234
212.00	0.04	0.11895171	-0.00054599
212.04	0.04	0.14474852	-0.00165911
212.08	0.04	0.16136375	0.00009943
212.12	0.04	0.15572175	-0.00052379
212.16	0.04	0.13637640	-0.00102507
212.20	0.04	0.04933616	-0.00278084
212.24	0.04	0.02954866	-0.00356948
212.28	0.04	0.05204079	-0.00271762
212.32	0.04	0.07883613	-0.00168713
212.36	0.04	0.08939852	-0.00266093
212.40	0.04	0.04713988	-0.00315913
212.44	0.04	0.03871942	-0.00417213
212.48	0.04	0.04609023	-0.00273546
212.52	0.04	0.06363392	-0.00131755
212.56	0.04	0.08503391	-0.00072631
212.60	0.04	0.06977485	-0.00095107
212.64	0.04	0.05154484	-0.00125873
212.68	0.04	0.07581949	-0.00080566
212.72	0.04	0.03079324	-0.00251491
212.76	0.04	0.02651749	-0.00156808
212.80	0.04	0.05273360	-0.00069423
212.84	0.04	0.04234434	-0.00030406
212.88	0.04	0.03115517	-0.00045138
212.92	0.04	0.01755783	-0.00212397
212.96	0.04	0.02515211	-0.00164312
213.00	0.04	0.02727290	-0.00193530
213.04	0.04	0.01818067	-0.00185002
213.08	0.04	0.01669766	-0.00179860
213.12	0.04	0.01737709	-0.00162283
213.16	0.04	0.01488746	-0.00149432
213.20	0.04	0.01851947	-0.00115036
213.24	0.04	0.01575549	-0.00106026
213.28	0.04	0.01604713	-0.00079132
213.32	0.04	0.01809181	-0.00052098
213.36	0.04	0.01765916	-0.00057299
213.40	0.04	0.02418778	-0.00014009
213.44	0.04	0.02621006	-0.00062742
213.48	0.04	0.04153078	-0.00103054
213.52	0.04	0.04629438	-0.00055684
213.56	0.04	0.02243590	-0.00038520
213.60	0.04	0.01822954	-0.00078215
213.64	0.04	0.01530261	-0.00039282
213.68	0.04	0.01392723	-0.00052657
213.72	0.04	0.02041069	-0.00045784
213.76	0.04	0.07323631	0.00037833
213.80	0.04	0.14683304	-0.00013654
213.84	0.04	0.06821807	0.00019067
213.88	0.04	0.03012203	-0.00101824
213.92	0.04	0.03135349	-0.00107412
213.96	0.04	0.02692012	-0.00072726
214.00	0.04	0.02890028	-0.00043796
214.04	0.04	0.05530185	-0.00068081
214.08	0.04	0.06407265	-0.00154416
214.12	0.04	0.03367044	-0.00148541
214.16	0.04	0.05295541	-0.00095248
214.20	0.04	0.09669979	-0.00027383
214.24	0.04	0.10086289	-0.00005596
214.28	0.04	0.06282482	0.00025811
214.32	0.04	0.02433860	-0.00096114
214.36	0.04	0.02257531	-0.00091394
214.40	0.04	0.02791873	-0.00045874
214.44	0.04	0.10908794	-0.00043792
214.48	0.04	0.15988867	0.00006668
214.52	0.04	0.07395384	-0.00057971
214.56	0.04	0.06958869	-0.00058350
214.60	0.04	0.02959393	-0.00005049
214.64	0.04	0.02239318	-0.00050422
214.68	0.04	0.03635643	-0.00016944
214.72	0.04	0.05352996	-0.00091916
214.76	0.04	0.06783070	-0.00037177
214.80	0.04	0.06547802	-0.00047803
214.84	0.04	0.03805534	-0.00039703
214.88	0.04	0.02437567	-0.00019029
214.92	0.04	0.02490706	-0.00026455
214.96	0.04	0.08515677	0.00002036
215.00	0.04	0.12345361	-0.00012716
215.04	0.04	0.08904586	0.00020230
215.08	0.04	0.07472635	-0.00017514
215.12	0.04	0.03845706	-0.00044059
215.16	0.04	0.03643209	-0.00059376
215.20	0.04	0.06985998	-0.00068093
215.24	0.04	0.13546142	-0.00009516
215.28	0.04	0.10597954	-0.00043466
215.32	0.04	0.06414381	-0.00048197
215.36	0.04	0.07522811	-0.00017516
215.40	0.04	0.07434166	-0.00016488
215.44	0.04	0.08312385	-0.00052145
215.48	0.04	0.10958082	-0.00003627
215.52	0.04	0.11537837	-0.00078750
215.56	0.04	0.09535490	-0.00075769
215.60	0.04	0.05274561	-0.00123518
215.64	0.04	0.03038381	-0.00232288
215.68	0.04	0.02827191	-0.00175027
215.72	0.04	0.02320320	-0.00153913
215.76	0.04	0.02947285	-0.00192447
215.80	0.04	0.02380506	-0.00115223
215.84	0.04	0.02535445	-0.00054080
215.88	0.04	0.02511830	-0.00039686
215.92	0.04	0.02444534	-0.00071941
215.96	0.04	0.02302125	-0.00081834
216.00	0.04	0.02293151	-0.00077093
216.04	0.04	0.02359755	-0.00119739
216.08	0.04	0.02953873	-0.00119050
216.12	0.04	0.02369552	-0.00101220
216.16	0.04	0.02350279	-0.00037261
216.20	0.04	0.02655486	-0.00042602
216.24	0.04	0.02140260	-0.00042975
216.28	0.04	0.02545002	-0.00045716
216.32	0.04	0.02534785	-0.00088318
216.36	0.04	0.02167302	-0.00039358
216.40	0.04	0.02438403	-0.00078788
216.44	0.04	0.02493279	-0.00073051
216.48	0.04	0.02268162	-0.00024642
216.52	0.04	0.03261836	-0.00097570
216.56	0.04	0.03032279	-0.00153112
216.60	0.04	0.02470980	-0.00073043
216.64	0.04	0.03151868	-0.00067171
216.68	0.04	0.03691833	-0.00253198
216.72	0.04	0.03938465	-0.00270889
216.76	0.04	0.02531145	-0.00114699
216.80	0.04	0.02506681	-0.00022375
216.84	0.04	0.02030017	-0.00006067
216.88	0.04	0.01876514	-0.00013384
216.92	0.04	0.01377184	-0.00031494
216.96	0.04	0.01812936	0.00033605
217.00	0.04	0.01540831	0.00018339
217.04	0.04	0.06463363	-0.00040238
217.08	0.04	0.09062779	-0.00008123
217.12	0.04	0.09338955	-0.00030018
217.16	0.04	0.05395008	-0.00057014
217.20	0.04	0.03718937	-0.00040583
217.24	0.04	0.03671879	-0.00045070
217.28	0.04	0.03671358	-0.00063344
217.32	0.04	0.05216604	-0.00070680
217.36	0.04	0.07955857	-0.00009593
217.40	0.04	0.07628304	-0.00011230
217.44	0.04	0.06768371	-0.00112786
217.48	0.04	0.04477801	-0.00055060
217.52	0.04	0.03530780	-0.00021926
217.56	0.04	0.03697256	-0.00177465
217.60	0.04	0.03445942	-0.00132237
217.64	0.04	0.02773868	-0.00184111
217.68	0.04	0.02927708	-0.00157529
217.72	0.04	0.05819850	-0.00032290
217.76	0.04	0.08196948	-0.00031217
217.80	0.04	0.05115241	-0.00053138
217.84	0.04	0.04650255	-0.00047317
217.88	0.04	0.03700898	-0.00042600
217.92	0.04	0.03197159	-0.00001456
217.96	0.04	0.02677877	-0.00094967
218.00	0.04	0.02553174	-0.00067963
218.04	0.04	0.03107971	-0.00044427
218.08	0.04	0.03740109	-0.00091268
218.12	0.04	0.03194724	0.00074825
218.16	0.04	0.03196864	0.00006470
218.20	0.04	0.02788951	-0.00017356
218.24	0.04	0.02630160	0.00001524
218.28	0.04	0.02469777	-0.00026546
218.32	0.04	0.02672969	-0.00049757
218.36	0.04	0.03044569	-0.00011371
218.40	0.04	0.02709307	-0.00007359
218.44	0.04	0.02758221	-0.00067034
218.48	0.04	0.02509267	-0.00093620
218.52	0.04	0.02323525	-0.00113003
218.56	0.04	0.02255842	-0.00094804
218.60	0.04	0.03179058	-0.00099255
218.64	0.04	0.02557616	-0.00084675
218.68	0.04	0.02666390	-0.00130089
218.72	0.04	0.02200388	-0.00124263
218.76	0.04	0.02254667	-0.00110823
218.80	0.04	0.02240070	-0.00161363
218.84	0.04	0.02726132	-0.00202098
218.88	0.04	0.03051361	-0.00123563
218.92	0.04	0.02896700	-0.00131861
218.96	0.04	0.02375675	-0.00021086
219.00	0.04	0.02207835	-0.00041055
219.04	0.04	0.02193813	0.00029331
219.08	0.04	0.02033604	-0.00019674
219.12	0.04	0.02714083	-0.00178293
219.16	0.04	0.02664567	-0.00166319
219.20	0.04	0.02400729	-0.00199807
219.24	0.04	0.02617256	-0.00181033
219.28	0.04	0.02401727	-0.00245682
219.32	0.04	0.02498135	-0.00227260
219.36	0.04	0.02952508	-0.00226109
219.40	0.04	0.02836247	-0.00289390
219.44	0.04	0.02263194	-0.00264747
219.48	0.04	0.02077938	-0.00266682
219.52	0.04	0.01972029	-0.00221995
219.56	0.04	0.02366488	-0.00263759
219.60	0.04	0.03167179	-0.00259892
219.64	0.04	0.03433757	-0.00319557
219.68	0.04	0.02801786	-0.00336332
219.72	0.04	0.02723274	-0.00227896
219.76	0.04	0.02492984	-0.00347032
219.80	0.04	0.02413574	-0.00239104
219.84	0.04	0.02499109	-0.00278707
219.88	0.04	0.02674738	-0.00177740
219.92	0.04	0.02225168	-0.00232803
219.96	0.04	0.02221549	-0.00185432
220.00	0.04	0.02306739	-0.00258821
220.04	0.04	0.02628659	-0.00275368
220.08	0.04	0.02356407	-0.00290580
220.12	0.04	0.02501270	-0.00282382
220.16	0.04	0.02870498	-0.00260324
220.20	0.04	0.08668168	-0.00146243
220.24	0.04	0.11416781	-0.00060495
220.28	0.04	0.08965941	-0.00085811
220.32	0.04	0.04990531	-0.00224509
220.36	0.04	0.09674399	-0.00126387
220.40	0.04	0.07082538	-0.00318979
220.44	0.04	0.04205413	-0.00303274
220.48	0.04	0.02913329	-0.00307910
220.52	0.04	0.02866776	-0.00313252
220.56	0.04	0.02807281	-0.00328368
220.60	0.04	0.02209685	-0.00198613
220.64	0.04	0.02810711	-0.00118280
220.68	0.04	0.02554930	-0.00204925
220.72	0.04	0.02050248	-0.00167624
220.76	0.04	0.01914690	-0.00123784
220.80	0.04	0.01854901	-0.00126557
220.84	0.04	0.02089829	-0.00092279
220.88	0.04	0.02512692	-0.00143465
220.92	0.04	0.02412394	-0.00172757
220.96	0.04	0.01784341	-0.00125961
221.00	0.04	0.01951747	-0.00063262
221.04	0.04	0.01548404	-0.00077648
221.08	0.04	0.01589289	-0.00044393
221.12	0.04	0.01355828	-0.00077954
221.16	0.04	0.02025405	-0.00181317
221.20	0.04	0.01936904	-0.00085802
221.24	0.04	0.01847613	-0.00113109
221.28	0.04	0.01855109	-0.00102922
221.32	0.04	0.01804403	-0.00091186
221.36	0.04	0.01660926	-0.00070401
221.40	0.04	0.01732275	-0.00086817
221.44	0.04	0.01773921	-0.00113060
221.48	0.04	0.01596032	-0.00038205
221.52	0.04	0.01512556	-0.00045846
221.56	0.04	0.01353097	0.00003431
221.60	0.04	0.01305989	0.00072781
221.64	0.04	0.02067122	-0.00067868
221.68	0.04	0.02478176	-0.00145912
221.72	0.04	0.02168528	-0.00158134
221.76	0.04	0.01808403	-0.00144423
221.80	0.04	0.01696335	-0.00101675
221.84	0.04	0.01611421	0.00055466
221.88	0.04	0.01343651	-0.00078943
221.92	0.04	0.01771012	-0.00141691
221.96	0.04	0.01650023	-0.00098016
222.00	0.04	0.01581946	0.00026733
222.04	0.04	0.01457886	0.00008266
222.08	0.04	0.01263862	-0.00001258
222.12	0.04	0.01484479	-0.00034820
222.16	0.04	0.01747510	-0.00112245
222.20	0.04	0.02469573	-0.00126148
222.24	0.04	0.02372520	-0.00142821
222.28	0.04	0.02299530	-0.00169399
222.32	0.04	0.02155924	-0.00162571
222.36	0.04	0.02007354	-0.00137867
222.40	0.04	0.02070878	-0.00095827
222.44	0.04	0.02155432	-0.00095680
222.48	0.04	0.02063107	-0.00111405
222.52	0.04	0.02273286	-0.00177265
222.56	0.04	0.02058635	-0.00184386
222.60	0.04	0.02313387	-0.00199981
222.64	0.04	0.02090916	-0.00218781
222.68	0.04	0.02885680	-0.00083673
222.72	0.04	0.02839061	-0.00202736
222.76	0.04	0.02406636	-0.00181411
222.80	0.04	0.02083825	-0.00146983
222.84	0.04	0.01887403	-0.00227993
222.88	0.04	0.02008990	0.00048184
222.92	0.04	0.02673646	-0.00134940
222.96	0.04	0.09073985	0.00002394
223.00	0.04	0.05834992	-0.00040308
223.04	0.04	0.05818427	-0.00040168
223.08	0.04	0.03728179	0.00025353
223.12	0.04	0.06168216	-0.00020982
223.16	0.04	0.05051769	0.00003002
223.20	0.04	0.05583710	-0.00038100
223.24	0.04	0.04920187	-0.00184349
223.28	0.04	0.05151142	-0.00113473
223.32	0.04	0.06296339	-0.00099470
223.36	0.04	0.07205607	-0.00024520
223.40	0.04	0.10454863	-0.00098075
223.44	0.04	0.06756935	-0.00026131
223.48	0.04	0.06322673	-0.00056904
223.52	0.04	0.03743755	-0.00143156
223.56	0.04	0.04757132	-0.00123841
223.60	0.04	0.09712725	-0.00121142
223.64	0.04	0.11535602	-0.00081717
223.68	0.04	0.07866217	-0.00061578
223.72	0.04	0.05662717	-0.00117210
223.76	0.04	0.09957548	-0.00066137
223.80	0.04	0.10341738	-0.00065891
223.84	0.04	0.09289807	0.00007704
223.88	0.04	0.05426806	-0.00056767
223.92	0.04	0.05493049	-0.00030278
223.96	0.04	0.02622685	-0.00117852
224.00	0.04	0.03549476	-0.00061683
224.04	0.04	0.06253844	-0.00039187
224.08	0.04	0.05408099	-0.00087586
224.12	0.04	0.03107092	-0.00101190
224.16	0.04	0.03372004	-0.00068231
224.20	0.04	0.08822554	-0.00025522
224.24	0.04	0.19372990	-0.00012456
224.28	0.04	0.11374100	-0.00012523
224.32	0.04	0.17715219	-0.00007653
224.36	0.04	0.07067003	-0.00046782
224.40	0.04	0.12541258	-0.00048662
224.44	0.04	0.10440183	-0.00028087
224.48	0.04	0.11164785	-0.00063930
224.52	0.04	0.14231532	-0.00118045
224.56	0.04	0.14358168	-0.00012688
224.60	0.04	0.07669836	-0.00012831
224.64	0.04	0.02134869	-0.00149888
224.68	0.04	0.02841884	-0.00169449
224.72	0.04	0.04056124	-0.00111643
224.76	0.04	0.03154695	-0.00060547
224.80	0.04	0.02106202	-0.00007165
224.84	0.04	0.01872437	-0.00022537
224.88	0.04	0.01661546	-0.00035158
224.92	0.04	0.01453105	0.00044881
224.96	0.04	0.02765327	-0.00143051
225.00	0.04	0.02837713	-0.00158421
225.04	0.04	0.02303609	-0.00088190
225.08	0.04	0.02068982	-0.00113914
225.12	0.04	0.03431972	-0.00185642
225.16	0.04	0.03477059	-0.00331739
225.20	0.04	0.03498616	-0.00316643
225.24	0.04	0.02757690	-0.00247921
225.28	0.04	0.02319306	-0.00069132
225.32	0.04	0.01957436	-0.00080462
225.36	0.04	0.01738056	-0.00066467
225.40	0.04	0.01634238	-0.00040784
225.44	0.04	0.01730656	-0.00020783
225.48	0.04	0.01670510	-0.00085751
225.52	0.04	0.01438643	-0.00059406
