onset	duration	text	kommentar	loc_besch	loc_erw	w_class	function	grammar
301.72	0.9	steigt				VVFIN		
302.62	0.1	von				APPR		
302.72	0.1	der				ART		
302.82	0.4	Brüstung		roomgeo		NN		
303.22	0.5	herunter				PTKVZ		
303.72	3.6	verstört				ADJD		
307.32	0.4	kauert				VVFIN		
307.72	0.1	sie				PPER		
307.82	0.2	sich				PRF		
308.02	0.2	in				APPR		
308.22	0.3	einen				ART		
308.52	0.5	Balkonsessel		furniture		NN		
309.02	0.8	mit				APPR		
309.82	0.3	verschränkten				ADJA		
310.12	0.5	Armen		bodypart		NN		
310.62	0.4	wiegt				VVFIN		
311.02	0.1	sich				PRF		
311.12	0.3	Jenny		fname		NE		
311.42	0.3	vor				PTKVZ		
311.72	0.2	und				KON		
311.92	0.3	zurück				ADV		
312.22	0.6	sie				PPER		
312.82	0.2	schaut				VVFIN		
313.02	0.2	hoch				ADJD		
313.22	1.1	Mondlicht				NN		
314.32	0.2	fällt				VVFIN		
314.52	0.1	auf				APPR		
314.62	0.2	ihr				PPOSAT		
314.82	0.1	Gesicht		face		NN		
314.92	1.2	über				APPR		
316.12	0.2	ihre				PPOSAT		
316.32	0.3	Wangen		face		NN		
316.62	0.2	laufen				VVFIN		
316.82	0.5	Tränen		object		NN		
323.32	0.5	durch				APPR		
323.82	0.2	ein				ART		
324.02	0.4	Wolkenloch		###geo###		NN		
324.42	0.4	scheint				VVFIN		
324.82	0.2	der				ART		
325.02	0.3	fast				ADV		
325.32	0.3	Vollmond		###geo###		NE		
325.62	0.3	auch				ADV		
325.92	0.3	auf				APPR		
326.22	0.2	den				ART		
326.42	0.5	Schrimpkutter		object		NN		
327.92	0.4	in				APPR		
328.32	0.3	einem				ART		
328.62	0.1	Netz		object		NN		
328.72	0.3	das				ART		
329.02	0.1	an				APPR		
329.12	0.2	einem				ART		
329.32	0.4	Ausleger		object		NN		
329.72	0.3	über				APPR		
330.02	0.2	dem				ART		
330.22	0.2	Wasser		geo		NN		
330.42	0.3	hängt				VVFIN		
330.72	0.4	liegt				VVFIN		
331.12	0.5	Forrest		mname		NN		
331.62	0.1	wie				KOKOM		
331.72	0.1	in				APPR		
331.82	0.2	einer				ART		
332.02	0.2	Hängematte		furniture		NN		
332.22	1.2	traurig				ADJD		
333.42	0.3	blickt				VVFIN		
333.72	0.1	er		male		PPER		
333.82	0.2	in				APPR		
334.02	0.1	die				ART		
334.12	0.3	Nacht		###time###		NN		
334.42	4.2	es				PPER		
338.62	0.1	ist				VAFIN		
338.72	0.2	Tag		++		NN		
338.92	0.8	Forrest		mname		NN		
339.72	0.4	steuert				VVFIN		
340.12	0.3	die				ART		
340.42	0.3	Jenny		fname		NN		
340.72	0.2	am				APPRART		
340.92	0.3	Ufer		geo		NN		
341.22	0.3	entlang				PTKVZ		
341.52	1.7	d#e#s		#	#	#		
343.22	1.1	Muscle-Shirt				NN		
344.32	0.2	und				KON		
344.52	0.2	eine				ART		
344.72	0.3	Schirmmütze		object		NN		
345.02	1.4	plötzlich				ADJD		
346.42	0.5	entdeckt				VVFIN		
346.92	0.1	er				PPER		
347.02	0.3	etwas				PIS		
347.32	0.3	und				KON		
347.62	0.3	späht#Richtung		#	#	#		
347.92	0.6	Ufer		geo		NN		
348.52	1.0	auf				APPR		
349.52	0.3	einem				ART		
349.82	0.6	Anlegesteg		geo		NN		
350.42	0.5	sitzt				VVFIN		
350.92	0.3	Dan#in#einem		#	#	#		
351.22	0.4	Rollstuhl		furniture		NN		
351.62	2.1	Forrest		mname		NN		
353.72	0.3	lässt#das		#	#	#		
354.02	0.2	Steuer		object		NN		
354.22	0.5	rat#los		#	#	#		
354.72	0.3	und				KON		
355.02	0.3	stellt				VVFIN		
355.32	0.1	sich				PRF		
355.42	0.1	an				APPR		
355.52	0.1	die				ART		
355.62	0.2	Reling		roomgeo		NN		
355.82	2.4	Dan		mname		NE		
358.22	0.4	macht				VVFIN		
358.62	0.1	das				ART		
358.72	0.3	Peace-Zeichen				NN		
359.02	1.0	Forrest		mname		NN		
360.02	0.4	winkt				VVFIN		
360.42	0.2	wild				ADJD		
360.62	2.6	Forrest		mname		NN		
363.22	0.6	springt				VVFIN		
363.82	0.2	über				APPR		
364.02	0.3	Bord		roomgeo		NN		
364.32	3.1	der				ART		
367.42	0.2	Kutter		object		NN		
367.62	0.4	fährt				VVFIN		
368.02	0.3	weiter				PTKVZ		
369.22	2.1	Forrest#krault		#	#	#		
371.32	0.7	zum#Steg		#	#	#		
376.12	4.0	Dan		mname		NE		
380.12	0.5	raucht				VVFIN		
380.62	0.1	eine				ART		
380.72	0.4	Zigarre		object		NN		
381.12	0.1	mit				APPR		
381.22	0.2	Mundstück		object		NE		
381.42	1.3	Forrest		mname		NN		
382.72	0.3	steigt				VVFIN		
383.02	0.2	eine				ART		
383.22	0.3	Leiter		roomgeo		NN		
383.52	0.2	zu				APPR		
383.72	0.1	ihm				PPER		
383.82	0.1	hoch				PTKVZ		
383.92	41.2	hinter				APPR		
425.12	0.2	ihm				PPER		
425.32	0.2	rammt				VVFIN		
425.52	0.2	das				ART		
425.72	0.2	Schiff		object		NN		
425.92	0.2	einen				ART		
426.12	0.4	Ponton		object		NN		
426.52	2.8	es				PPER		
429.32	0.3	schiebt				VVFIN		
429.62	0.1	den				ART		
429.72	0.2	halben				ADJA		
429.92	0.4	Ponton		object		NN		
430.32	0.2	vor				APPR		
430.52	0.1	sich				PRF		
430.62	0.2	her				ADV		
431.72	3.9	auf				APPR		
435.62	0.2	dem				ART		
435.82	0.2	offenen				ADJA		
436.02	0.2	Meer		setting_new		NN		
436.22	0.5	hoch				ADJD		
436.72	0.2	über				APPR		
436.92	0.1	dem				ART		
437.02	0.2	Deck		roomgeo		NN		
437.22	0.3	sitzt#Dan		#	#	#		
437.52	0.4	auf				APPR		
437.92	0.3	einem				ART		
438.22	0.1	Mast		geo		NN		
438.32	7.0	Verwirrt				ADJD		
445.32	0.2	lässt				VVFIN		
445.52	0.4	Forrest#das		#	#	#		
445.92	0.6	Steuer#los		#	#	#		
446.52	10.4	Er#dreht		#	#	#		
456.92	0.1	nach				APPR		
457.02	0.4	rechts				ADV		
457.42	4.9	Forrest		mname		NN		
462.32	0.4	überlegt				VVPP		
462.72	0.6	und				KON		
463.32	0.2	fährt				VVFIN		
463.52	0.1	nach				APPR		
463.62	0.3	links				ADV		
463.92	3.6	Dan		mname		NE		
467.52	0.3	trägt				VVFIN		
467.82	0.5	Stirnband		head		NN		
468.32	0.2	und				KON		
468.52	0.5	Sonnenbrille		face		NN		
469.02	3.5	Forrest		male		NN		
472.52	0.3	öffnet				VVFIN		
472.82	0.2	das				ART		
473.02	0.2	Netz		object		NN		
473.22	1.2	an				APPR		
474.42	0.1	Deck		roomgeo		NN		
474.52	0.2	liegen				VVFIN		
474.72	0.5	Dosen		object		NN		
475.22	0.3	eine				ART		
475.52	0.4	Klobrille		object		NN		
475.92	0.4	und				KON		
476.32	0.4	anderer				ADJA		
476.72	0.2	Müll		###object###		NN		
476.92	0.4	Dan		mname		NE		
477.32	0.4	sitzt				VVFIN		
477.72	0.1	daneben				PROAV		
477.82	1.0	Forrest		mname		NN		
478.82	0.2	hebt				VVFIN		
479.02	0.1	die				ART		
479.12	0.3	Klobrille		object		NN		
479.42	0.3	auf				PTKVZ		
479.72	0.4	und				KON		
480.12	0.5	betrachtet				VVFIN		
480.62	0.1	sie				PPER		
491.72	3.5	in				APPR		
495.22	0.2	einer				ART		
495.42	0.2	Kirche		setting_new;geo		NN		
495.62	0.5	singt				VVFIN		
496.12	0.4	Forrest		mname		NN		
496.52	0.1	in				APPR		
496.62	0.6	blau-rotem				ADJA		
497.22	0.1	Gewand		body		NN		
497.32	0.3	im				APPRART		
497.62	0.5	Gospelchor		###persons###		NN		
498.12	3.4	Dan		mname		NE		
501.52	0.7	sitzt#daneben		#	#	#		
502.22	0.1	und				KON		
502.32	0.3	trinkt				VVFIN		
502.62	7.4	ein				ART		
510.02	0.5	Stahlhelm		object		NE		
510.52	0.6	ein				ART		
511.12	0.5	Stiefel		object		NN		
511.62	0.2	und				KON		
511.82	0.2	ein				ART		
512.02	0.2	Nummernschild		object		NN		
512.22	0.7	fallen				VVFIN		
512.92	0.1	aufs				APPRART		
513.02	0.2	Deck		setting_rec;roomgeo		NN		
513.22	1.5	Forrest		mname		NN		
514.72	0.6	inspiziert				VVFIN		
515.32	0.2	den				ART		
515.52	1.1	Fang#Dan#seilt		#	#	#		
516.62	0.2	sich				PRF		
516.82	0.1	auf				APPR		
516.92	0.2	einer				ART		
517.12	0.2	Schaukel		object		NN		
517.32	0.6	sitzend				ADJD		
517.92	0.1	vom				APPRART		
518.02	0.3	Mast		geo		NN		
518.32	0.1	ab				PTKVZ		
518.42	1.1	Forrest		mname		NN		
519.52	0.2	kippt				VVFIN		
519.72	0.1	das				ART		
519.82	0.3	Wasser		###object###		NN		
520.12	0.2	aus				APPR		
520.32	0.2	dem				ART		
520.52	0.4	Stahlhelm		object		NE		
520.92	12.6	es				PPER		
533.52	0.2	ist				VAFIN		
533.72	0.2	dunkel		++		ADJD		
533.92	2.6	heftige				ADJA		
536.52	0.3	Wellen				NN		
536.82	0.3	krachen				VVFIN		
537.12	0.4	gegen				APPR		
537.52	0.0	die				ART		
537.52	0.4	Bordwand		roomgeo		NN		
538.72	0.6	Forrest		mname		NN		
539.32	0.2	kommt				VVFIN		
539.52	0.1	aus				APPR		
539.62	0.2	dem				ART		
539.82	0.4	Ruderhaus		geo	locale	NN		
540.22	0.6	kämpft				VVFIN		
540.82	0.1	sich				PRF		
540.92	0.2	zum				APPRART		
541.12	0.4	Achterdeck		geo	locale	NN		
541.52	0.3	und				KON		
541.82	0.3	klammert				VVFIN		
542.12	0.1	sich				PRF		
542.22	0.1	ans				APPRART		
542.32	0.2	Steuer		object		NN		
542.52	1.0	der				ART		
543.52	0.2	Wind				NN		
543.72	0.5	peitscht				VVFIN		
544.22	0.2	Gischt		###object###		NN		
544.42	0.3	übers				APPRART		
544.72	0.1	Deck		roomgeo		NN		
544.82	1.1	Dan				NE		
545.92	0.5	sitzt				VVFIN		
546.42	0.4	oben				ADV		
546.82	0.3	im#Mast		#	#	#		
547.12	0.4	mit				APPR		
547.52	0.2	einer				ART		
547.72	0.2	Hand		bodypart		NN		
547.92	0.3	hält				VVFIN		
548.22	0.0	er				PPER		
548.22	0.2	sich				PRF		
548.42	0.1	an				APPR		
548.52	0.2	einem				ART		
548.72	0.2	Seil		object		NN		
548.92	0.4	fest				PTKVZ		
549.32	9.2	mit				APPR		
558.52	0.4	nacktem				ADJA		
558.92	0.5	Oberkörper		body		NN		
559.42	0.2	reckt				VVFIN		
559.62	0.1	er				PPER		
559.72	0.2	den				ART		
559.92	0.2	Arm		bodypart		NN		
560.12	0.2	hoch				ADJD		
560.32	0.4	über				APPR		
560.72	0.2	ihn		male		PPER		
560.92	0.2	weht				VVFIN		
561.12	0.1	die				ART		
561.22	0.5	US-Fahne		object		NN		
598.62	12.0	eine				ART		
610.62	0.6	Ladung		###object###		NN		
611.22	0.1	nach				APPR		
611.32	0.2	der				ART		
611.52	0.5	anderen				PIS		
612.02	0.3	landet				VVFIN		
612.32	0.1	auf				APPR		
612.42	0.2	dem				ART		
612.62	0.1	Deck		roomgeo		NN		
612.72	8.4	auf				APPR		
621.12	0.2	der				ART		
621.32	0.2	Wartebank		setting_rec;furniture		NN		
621.52	2.7	neben				APPR		
624.22	0.1	dem				ART		
624.32	0.3	Dicken		male		NN		
624.62	0.2	sitzt				VVFIN		
624.82	0.2	eine				ART		
625.02	0.1	Frau		female		NN		
625.12	27.4	er				PPER		
652.52	0.1	geht				VVFIN		
658.62	16.7	aus				APPR		
675.32	0.2	dem				ART		
675.52	0.3	Koffer		object		NN		
675.82	0.3	holt				VVFIN		
676.12	0.1	er				PPER		
676.22	0.1	ein				ART		
676.32	0.7	Fortune-Magazin		object		NN		
677.02	0.7	auf				APPR		
677.72	0.1	dem				ART		
677.82	0.2	Cover		object		NN		
678.02	0.3	er				PPER		
678.32	0.3	mit				APPR		
678.62	0.3	Dan		mname		NE		
678.92	0.2	vor				APPR		
679.12	0.4	der#Kutter		#	#	#		
679.52	0.3	Flotte		setting_new		NN		
679.82	6.9	an				APPR		
686.72	0.2	Deck		setting_rec;roomgeo		NN		
686.92	0.2	Der				PDS		
687.12	1.7	hört				VVFIN		
688.82	0.1	mit				APPR		
688.92	0.1	der				ART		
689.02	0.2	Arbeit				NN		
689.22	0.2	auf				PTKVZ		
689.42	0.3	und				KON		
689.72	0.3	blickt				VVFIN		
690.02	0.1	ihn				PPER		
690.12	0.1	an				PTKVZ		
690.22	0.5	Dan		mname		NE		
690.72	0.3	sitzt				VVFIN		
691.02	0.2	neben				APPR		
691.22	0.3	der				ART		
691.52	0.2	Reling		roomgeo		NN		
691.72	0.1	mit				APPR		
691.82	0.4	nacktem				ADJA		
692.22	0.5	Oberkörper		body		NN		
692.72	0.1	im				APPRART		
692.82	0.4	Rollstuhl		furniture		NN		
700.62	0.7	Forrest		mname		NN		
701.32	0.1	schaut				VVFIN		
701.42	0.2	ihn				PPER		
701.62	0.2	ruhig				ADJD		
701.82	0.3	an				PTKVZ		
702.12	0.6	Dan		mname		NE		
702.72	0.5	hieft				VVFIN		
703.22	0.2	sich				PRF		
703.42	0.2	auf				APPR		
703.62	0.1	die				ART		
703.72	0.3	Reling		roomgeo		NN		
706.82	0.5	lächelt				VVFIN		
707.32	0.3	Forrest		mname		NN		
707.62	0.2	zu				PTKZU		
707.82	0.6	dreht				VVFIN		
708.42	0.1	sich				PRF		
708.52	0.2	um				PTKVZ		
708.72	0.1	und				KON		
708.82	0.6	stößt				VVFIN		
709.42	0.2	sich				PRF		
709.62	0.2	ab				PTKVZ		
709.82	4.3	Forrest		mname		NN		
714.12	0.2	tritt				VVFIN		
714.32	0.2	näher				ADJD		
714.52	0.2	an				APPR		
714.72	0.1	die				ART		
714.82	0.2	Reling		roomgeo		NN		
715.02	0.2	und				KON		
715.22	0.4	sieht				VVFIN		
715.62	0.1	wie				KOKOM		
715.72	0.2	Dan		mname		NE		
715.92	0.5	lächelnd				ADJD		
716.42	0.2	auf				APPR		
716.62	0.2	dem				ART		
716.82	0.3	Rücken		body		NN		
717.12	0.7	davoncroult				VVFIN		
717.82	10.0	ein				ART		
727.82	0.2	Bus		object		NN		
728.02	0.3	hält		###setting_rec###		VVFIN		
728.32	29.4	Rasenmähen				ADJA		
757.72	8.9	Apple-Aktien				NN		
766.72	12.0	in				APPR		
778.72	0.2	der				ART		
778.92	0.2	Kirche		setting_rec;geo		NN		
779.12	11.8	die				ART		
790.92	0.4	Kirche		geo		NN		
791.32	0.2	wird				VAFIN		
791.52	0.2	renoviert				VVPP		
791.72	5.5	das				ART		
797.22	0.4	Gump				NN		
797.62	0.4	Medical				NE		
798.02	0.4	Center		geo		NE		
798.42	0.2	wird				VAFIN		
798.62	0.5	eingeweiht		setting_new		VVPP		
799.12	7.7	Bubbas		male		NE		
806.82	0.6	Mutter#starrt		#	#	#		
807.42	0.2	auf				APPR		
807.62	0.2	einen				ART		
807.82	0.1	Check		object		NN		
807.92	0.5	und				KON		
808.42	0.2	fällt				VVFIN		
808.62	0.1	in				APPR		
808.72	0.1	Ohnmacht				NN		
808.82	3.1	eine				ART		
811.92	0.3	weiße				ADJA		
812.22	0.4	Köchin		female		NN		
812.62	0.4	bedient				VVFIN		
813.02	0.1	sie				PPER		
813.12	4.7	er				PPER		
817.82	0.3	sitzt				VVFIN		
818.12	0.1	auf				APPR		
818.22	0.1	dem				ART		
818.32	0.1	Mäher		setting_new		NN		
818.42	7.5	er		male		PPER		
825.92	0.2	kommt				VVFIN		
826.12	0.1	im				APPRART		
826.22	0.4	Pyjama		body		NN		
826.72	10.5	er				PPER		
837.22	0.1	sieht				VVFIN		
837.32	0.4	Jenny		fname		NE		
837.72	0.1	in				APPR		
837.82	0.4	weißen				ADJA		
838.22	0.1	Kleid		body		NN		
838.32	0.4	über				APPR		
838.72	0.1	den				ART		
838.82	0.3	Rasen		roomgeo		NN		
839.12	0.3	kommen				VVINF		
844.52	0.4	sie				PPER		
844.92	0.1	wird				VAFIN		
845.02	0.4	durchsichtig				ADJD		
845.42	1.0	und				KON		
846.42	0.4	verschwindet				VVFIN		
849.22	0.6	bedrückt				ADJD		
849.82	0.3	dreht				VVFIN		
850.12	0.2	sich				PRF		
850.32	0.4	Forrest		mname		NN		
850.72	0.2	weg				PTKVZ		
854.12	0.4	er				PPER		
854.52	0.5	schlurft				VVFIN		
855.02	0.3	zur				APPRART		
855.32	0.2	Tür		roomgeo		NN		
