onset	duration	text	kommentar	loc_besch	loc_erw	w_class	function	grammar
3565.600	0.100	die				ART		
3565.700	0.200	Arme		bodypart		NN		
3566.100	12.100	abends		++		ADV		
3578.200	0.100	in				APPR		
3578.300	0.200	einem				ART		
3578.500	0.300	Camp		setting_new		NN		
3578.800	29.400	bei				APPR		
3608.200	0.400	Jenny		fname		NE		
3608.600	0.200	steht				VVFIN		
3608.800	0.100	ein				ART		
3608.900	0.300	Weißer		male		NN		
3609.200	0.300	mit				APPR		
3609.500	0.200	roter				ADJA		
3609.700	0.400	Armbinde		object		NN		
3622.900	13.300	Forrest#starrt		#	#	#		
3636.200	0.400	zu				APPR		
3636.600	0.300	Jenny		fname		NE		
3636.900	0.100	und				KON		
3637.000	0.400	Wesley		mname		NE		
3637.400	0.100	die				ART		
3637.500	0.100	sich				PRF		
3637.600	0.400	streiten				VVINF		
3638.000	5.800	Wesley		male		NE		
3643.800	0.200	ohrfeigt				VVFIN		
3644.000	0.500	Jenny		fname		NE		
3644.500	2.900	in				APPR		
3647.400	0.500	Zeitlupe				NN		
3647.900	0.600	Forrest		mname		NN		
3648.500	0.500	Augen		face		NN		
3649.000	0.300	weiten				VVFIN		
3649.300	0.200	sich				PRF		
3649.500	0.300	er				PPER		
3649.800	0.400	maschiert				VVFIN		
3650.200	0.100	auf				APPR		
3650.300	0.400	Wesley		male		NE		
3650.700	0.200	zu				PTKZU		
3650.900	0.600	stürzt				VVFIN		
3651.500	0.200	sich				PRF		
3651.700	0.100	auf				APPR		
3651.800	0.300	ihn				PPER		
3652.100	0.200	und				KON		
3652.300	0.200	fällt				VVFIN		
3652.500	0.200	mit				APPR		
3652.700	0.100	ihm				PPER		
3652.800	0.200	über				APPR		
3653.000	0.200	einen				ART		
3653.200	0.200	Tisch		furniture		NN		
3653.400	6.200	er				PPER		
3659.600	0.400	prügelt				VVFIN		
3660.000	0.100	auf				APPR		
3660.100	0.300	Wesley		mname		NE		
3660.400	0.200	ein				PTKVZ		
3660.600	4.600	sie				PPER		
3665.200	0.300	zieht				VVFIN		
3665.500	0.100	ihn				PPER		
3665.600	0.200	weg				PTKVZ		
3665.800	1.800	Wesley		mname		NE		
3667.600	0.300	rappelt				VVFIN		
3667.900	0.100	sich				PRF		
3668.000	0.300	hoch				ADJD		
3668.300	0.600	fasst				VVFIN		
3668.900	0.100	sich				PRF		
3669.000	0.200	ins				APPRART		
3669.200	0.200	Gesicht		face		NN		
3669.400	0.200	und				KON		
3669.600	0.300	sieht				VVFIN		
3669.900	0.100	auf				APPR		
3670.000	0.200	seine				PPOSAT		
3670.200	0.500	blutigen				ADJA		
3670.700	0.300	Hände		bodypart		NN		
3682.900	0.700	ein				ART		
3683.600	0.500	Schwarzer		male		NN		
3684.100	0.300	hält				VVFIN		
3684.400	0.000	die				ART		
3684.400	0.300	Tür		roomgeo		NN		
3684.700	0.100	auf				PTKVZ		
3684.800	0.700	andere		persons		PIS		
3685.500	0.300	haben				VAFIN		
3685.800	0.200	ihre				PPOSAT		
3686.000	0.300	Waffen		object		NN		
3686.300	0.300	gezogen				VVPP		
3686.600	2.700	er				PPER		
3689.300	0.200	sieht				VVFIN		
3689.500	0.200	zum				APPRART		
3689.700	0.500	Anführer		male		NN		
3690.200	0.500	der				PDS		
3690.700	0.400	klopft				VVFIN		
3691.100	0.000	sich				PRF		
3691.100	0.300	mit				APPR		
3691.400	0.000	dem				ART		
3691.400	0.200	Revolver		object		NN		
3691.600	0.400	auf				APPR		
3692.000	0.100	die				ART		
3692.100	0.400	schwarze				ADJA		
3692.500	0.500	Lederjacke		body		NN		
3693.000	5.400	vor				APPR		
3698.400	0.100	dem				ART		
3698.500	0.300	Weißen				ADJA		
3698.800	0.100	Haus		setting_new;geo		NN		
3698.900	0.400	geht				VVFIN		
3699.300	0.200	Jenny		fname		NE		
3699.500	0.200	mit				APPR		
3699.700	0.100	ihm				PPER		
3699.800	0.100	an				APPR		
3699.900	0.200	einem				ART		
3700.100	0.600	Friedensmarsch		###persons?###		NN		
3700.700	0.200	vorbei				PTKVZ		
3700.900	8.500	die				ART		
3709.400	0.700	Demonstranten		persons		NN		
3710.100	0.400	halten				VVFIN		
3710.500	0.300	Kerzen		object		NN		
3710.800	0.200	in				APPR		
3711.000	0.100	den				ART		
3711.100	0.300	Händen		bodypart		NN		
3711.400	4.900	im				APPRART		
3716.300	0.300	Gehen				NN		
3716.600	0.300	sehen				VVFIN		
3716.900	0.000	sie				PPER		
3716.900	0.200	sich				PRF		
3717.100	0.100	kurz				ADJD		
3717.200	0.300	in				APPR		
3717.500	0.100	die				ART		
3717.600	0.300	Augen		face		NN		
3717.900	0.500	Jenny		fname		NE		
3718.400	0.300	senkt				VVFIN		
3718.700	0.300	den				ART		
3719.000	0.200	Blick		###		NN		
3721.500	0.400	Sie				PPER		
3721.900	0.200	wischt				VVFIN		
3722.100	0.000	über				APPR		
3722.100	0.500	Forrests		mname		NE		
3722.600	0.600	Ärmel		bodypart		NE		
3723.200	20.200	Jenny		fname		NE		
3743.400	0.300	harkt				VVFIN		
3743.700	0.200	sich				PRF		
3743.900	0.200	bei#ihm		#	#	#		
3744.100	0.400	unter				PTKVZ		
3744.500	7.700	Jenny		fname		NN		
3752.200	0.200	beim				APPRART		
3752.400	0.500	Trampen		setting_new		NN		
3752.900	7.400	sie		female		PPER		
3760.300	0.200	nimmt				VVFIN		
3760.500	0.200	LSD				NE		
3760.700	8.100	als				APPR		
3768.800	0.800	Straßenmusikant		person		NN		
3769.600	0.100	auf				APPR		
3769.700	0.100	dem				ART		
3769.800	0.500	Walk-of-Fame				NN		
3770.300	0.300	in				APPR		
3770.600	0.100	Hollywood		setting_new		NE		
3770.700	0.900	ein				ART		
3771.600	0.500	Langhaariger		male		NN		
3772.100	0.200	mit				APPR		
3772.300	0.300	VW-Käfer		object		NN		
3781.500	4.000	morgens		++		ADV		
3785.500	2.300	an				APPR		
3787.800	0.300	einem				ART		
3788.100	0.200	alten				ADJA		
3788.300	0.200	Bus		setting_new;object		NN		
3788.500	2.400	z#ö		#	#	#		
3790.900	0.400	n#ä		#	#	#		
3791.300	0.200	h#er#t		#	#	#		
3791.500	0.100	sich				PRF		
3791.600	0.500	Wesley		mname		NE		
3792.100	9.200	Jenny		fname		NE		
3801.300	0.200	hat				VAFIN		
3801.500	0.200	den				ART		
3801.700	0.200	Blick		###		NN		
3801.900	0.500	gesenkt				VVPP		
3802.400	3.700	sie				PPER		
3806.100	0.200	blickt				VVFIN		
3806.300	0.100	ihn				PPER		
3806.400	0.300	grimmig			face	ADJD		
3806.700	0.300	an				PTKVZ		
3808.700	9.600	er				PPER		
3818.300	0.300	starrt				VVFIN		
3818.600	0.500	Wesley		mname		NE		
3819.100	0.300	böse				ADJD		
3819.400	0.200	an				PTKVZ		
3819.600	0.600	der				PDS		
3820.200	0.200	geht				VVFIN		
3820.400	0.200	ein				ART		
3820.600	0.100	paar				PIAT		
3820.700	0.100	Schritte				NN		
3820.800	0.500	rückwärts				ADV		
3821.300	0.300	und				KON		
3821.600	0.200	wendet				VVFIN		
3821.800	0.100	sich				PRF		
3821.900	0.500	kurz#ab		#	#	#		
3835.000	1.100	Forrest		mname		NN		
3836.100	0.400	öffnet				VVFIN		
3836.500	0.200	das				ART		
3836.700	0.200	blaue				ADJA		
3836.900	0.300	Band		object		NN		
3837.200	0.300	seiner				PPOSAT		
3837.500	0.200	goldenen				ADJA		
3837.700	0.900	Tapferkeitsmedaille		object		NN		
3838.600	0.600	mit				APPR		
3839.200	0.700	fünfzackigen				ADJA		
3839.900	0.300	Stern		object		NN		
3840.200	4.500	er				PPER		
3844.700	0.300	legt				VVFIN		
3845.000	0.100	sie				PPER		
3845.100	0.100	in				APPR		
3845.200	0.400	ihre				PPOSAT		
3845.600	0.300	Hand		bodypart		NN		
3847.900	19.600	sie				PPER		
3867.500	0.200	umarmt				ADJD		
3867.700	0.400	ihn				PPER		
3872.700	0.600	Jenny		fname		NE		
3873.300	0.200	geht				VVFIN		
3873.500	0.100	mit				APPR		
3873.600	0.400	Wesley		mname		NE		
3874.000	0.300	zur				APPRART		
3874.300	0.400	Bustür		object		NN		
3874.700	5.000	beim				APPRART		
3879.700	0.500	Einsteigen				NN		
3880.200	0.600	lächelt				VVFIN		
3880.800	0.100	sie				PPER		
3880.900	0.500	Forrest		mname		NN		
3881.400	0.600	er				PPER		
3882.000	0.500	lächelt				VVFIN		
3882.500	0.100	zurück				PTKVZ		
3882.600	1.000	Wesley		mname		NE		
3883.600	0.200	sieht				VVFIN		
3883.800	0.200	noch				ADV		
3884.000	0.000	mal				ADV		
3884.000	0.400	ernst				ADJD		
3884.400	0.200	zu				PTKVZ		
3884.600	1.100	Forrest		mname		NN		
3885.700	0.400	kneift				VVFIN		
3886.100	0.300	finster				ADJD		
3886.400	0.100	die				ART		
3886.500	0.300	Augen		face		NN		
3886.800	0.400	zusammen				PTKVZ		
3887.200	8.300	Jenny		fname		NN		
3895.500	0.400	klopft				VVFIN		
3895.900	0.000	gegen				APPR		
3895.900	0.200	die				ART		
3896.100	0.500	Heckscheibe		roomgeo		NN		
3896.600	0.200	und				KON		
3896.800	0.300	winkt				VVFIN		
3897.100	0.300	Forrest		mname		NN		
3897.400	0.200	zu				PTKVZ		
3901.400	0.400	sie				PPER		
3901.800	0.200	macht				VVFIN		
3902.000	0.100	das				ART		
3902.100	0.400	v-förmige				NN		
3902.500	0.700	Peace-Zeichen				NN		
3903.200	0.500	er				PPER		
3903.700	0.600	erwidert				VVFIN		
3904.300	0.200	es				PPER		
3904.500	6.400	die				ART		
3910.900	0.400	Mondlandung				NN		
3911.300	0.400	im				APPRART		
3911.700	0.600	Fernsehen		setting_new		NN		
3912.300	2.400	das				ART		
3914.700	0.300	Gerät		object		NN		
3915.000	0.200	steht				VVFIN		
3915.200	0.100	in				APPR		
3915.300	0.200	einem				ART		
3915.500	0.900	Klinikaufenthaltsraum		setting_new		NN		
3916.400	2.700	die				ART		
3919.100	0.300	Stühle		furniture		NN		
3919.400	0.300	davor				PROAV		
3919.700	0.100	sind				VAFIN		
3919.800	0.200	leer				ADJD		
3920.000	0.600	Personal		###persons###		NN		
3920.600	0.200	und				KON		
3920.800	0.400	Patienten		persons		NN		
3921.200	0.300	gucken				VVFIN		
3921.500	0.400	Forrest		mname		NN		
3921.900	0.100	zu				APPR		
3922.000	0.200	der				ART		
3922.200	0.200	allein				ADV		
3922.400	0.300	mit				APPR		
3922.700	0.100	zwei				CARD		
3922.800	0.400	Schlägern		object		NN		
3923.200	0.100	und				KON		
3923.300	0.200	drei				CARD		
3923.500	0.400	Bällen		object		NN		
3923.900	0.300	PingPong				NE		
3924.200	0.200	spielt				VVFIN		
3961.400	3.900	der				ART		
3965.300	0.400	Talkmaster		male		NN		
3965.700	0.500	Dick				NE		
3966.200	0.300	Cavett		mname		NE		
3966.500	0.200	steht				VVFIN		
3966.700	0.200	auf		setting_new		PTKVZ		
3966.900	0.600	Forrest		mname		NN		
3967.500	0.300	kommt				VVFIN		
3967.800	0.200	in				APPR		
3968.000	0.100	einem				ART		
3968.100	0.500	dunkelblauen				ADJA		
3968.600	0.600	Zweireiher		body		NN		
3969.200	0.200	mit				APPR		
3969.400	1.300	Nationalmannschaftemblem		object		NN		
3970.700	0.100	zu				APPR		
3970.800	0.200	ihm				PPER		
3971.000	12.700	John				NE		
3983.700	0.300	Lennon		mname		NE		
3984.000	0.400	raucht				VVFIN		
3984.400	8.500	Forrest				NN		
3992.900	0.400	guckt		mname		VVFIN		
3993.300	0.200	John				NE		
3993.500	0.200	Lennon		mname		NE		
3993.700	0.400	irritiert				ADJD		
3994.100	0.200	an				PTKVZ		
3994.300	26.000	Forrest		mname		NN		
4020.300	0.500	verlässt				VVFIN		
4020.800	0.200	das				ART		
4021.000	0.100	Gebäude		setting_new;geo		NN		
4021.300	0.500	hinter				APPR		
4021.800	0.200	ihm				PPER		
4022.000	7.700	er				PPER		
4029.700	0.400	sitzt				VVFIN		
4030.100	0.100	im				APPRART		
4030.200	0.200	Rollstuhl		furniture		NN		
4030.400	0.300	und				KON		
4030.700	0.200	hat				VAFIN		
4030.900	0.200	lange				ADJA		
4031.100	0.200	Haare		head		NN		
4031.300	30.900	er				PPER		
4062.200	0.200	rollt				VVFIN		
4062.400	0.200	eine				ART		
4062.600	0.300	Rampe		roomgeo		NN		
4062.900	0.000	runter				PTKVZ		
4062.900	5.600	auf				APPR		
4068.500	0.200	der				ART		
4068.700	0.300	vereisten				ADJA		
4069.000	0.500	Schräge		roomgeo		NN		
4069.500	0.200	kommt				VVFIN		
4069.700	0.100	er				PPER		
4069.800	0.200	ins				APPRART		
4070.000	0.300	Schlittern				NN		
4070.300	3.300	der				ART		
4073.600	0.400	Rollstuhl		furniture		NN		
4074.000	0.200	fährt				VVFIN		
4074.200	0.200	rückwärts				ADV		
4074.400	3.500	abends		++		ADV		
4077.900	0.300	er				PPER		
4078.200	0.200	schiebt				VVFIN		
4078.400	0.300	Dan		mname		NE		
4081.300	6.200	Dan		mname		NE		
4087.500	0.300	hebt				VVFIN		
4087.800	0.200	eine				ART		
4088.000	0.300	Schnapsflasche		object		NN		
4088.300	0.400	in				APPR		
4088.700	0.200	einer				ART		
4088.900	0.200	Tüte		object		NN		
4089.100	0.300	zum				APPRART		
4089.400	0.300	Mund		face		NN		
4089.700	2.500	im				APPRART		
4092.200	0.500	Rotlichtviertel		###		NN		
4092.700	0.500	schiebt				VVFIN		
4093.200	0.100	er				PPER		
4093.300	0.100	Dan		mname		NE		
4093.400	0.300	durch				APPR		
4093.700	0.100	einen				ART		
4093.800	0.500	Verkehrsstau		setting_new		NN		
4094.300	7.600	ein				ART		
4101.900	0.400	Taxi		object		NN		
4102.300	0.500	bremst#dicht		#	#	#		
4102.800	0.300	vor#ihnen		#	#	#		
4103.100	12.100	im				APPRART		
4115.200	0.600	Fernsehen		setting_new		NN		
4115.800	0.600	mitsingende				ADJA		
4116.400	0.500	Soldaten		males		NN		
4116.900	0.200	in				APPR		
4117.100	0.400	Vietnam				NE		
4117.500	4.600	die				ART		
4122.100	0.300	beiden		males		PIS		
4122.400	0.300	schauen				VVFIN		
4122.700	0.100	die				ART		
4122.800	0.600	Übertragung				NN		
4123.400	0.100	der				ART		
4123.500	0.600	Weihnachtsfeier				NN		
4124.100	0.100	mit				APPR		
4124.200	0.300	Bob				NE		
4124.500	4.700	tausende				VVFIN		
4129.200	0.100	die				ART		
4129.300	0.200	Gis		persons		NN		
4129.500	0.300	stehen				VVFIN		
4129.800	0.200	auf				PTKVZ		
4141.300	0.600	Dan		mname		NE		
4141.900	0.400	wirft				VVFIN		
4142.300	0.200	seine				PPOSAT		
4142.500	0.600	ausgetrunkene				ADJA		
4143.100	0.300	Flasche		object		NN		
4143.400	0.100	weg				PTKVZ		
4143.500	8.100	er				PPER		
4151.600	0.200	sieht				VVFIN		
4151.800	0.100	in				APPR		
4151.900	0.200	eine				ART		
4152.100	0.100	leere				ADJA		
4152.200	0.200	Flasche		object		NN		
4152.400	16.100	er#öffnet		#	#	#		
4168.500	0.200	einen				ART		
4168.700	0.300	leeren				ADJA		
4169.000	0.400	Flachmann		object		NN		
4169.400	26.100	er				PPER		
4195.500	0.300	nimmt				VVFIN		
4195.800	0.200	eine				ART		
4196.000	0.200	leere				ADJA		
4196.200	0.100	Flasche		object		NN		
4196.300	0.300	aus				APPR		
4196.600	0.300	einer				ART		
4196.900	0.200	Schublade		furniture		NN		
4197.100	1.400	lässt				VVFIN		
4198.500	0.100	sie				PPER		
4198.600	0.200	wieder				ADV		
4198.800	0.400	einfallen				VVINF		
4201.200	2.700	Dan		mname		NE		
4203.900	0.400	rollt#zu		#	#	#		
4204.300	0.500	Forrest		mname		NN		
4204.800	0.200	der				ART		
4205.000	0.100	auf				APPR		
4205.100	0.100	dem				ART		
4205.200	0.300	Sofa		furniture		NN		
4205.500	0.300	sitzt				VVFIN		
4205.800	6.800	in				APPR		
4212.600	0.200	einer				ART		
4212.800	0.000	Bar		setting_new		NN		
4261.200	36.300	Sie#zeigt		#	#	#		
4297.500	0.200	zum				APPRART		
4297.700	0.300	Fernseher		object		NN		
4298.000	12.000	die				PDS		
4310.000	0.200	geht				VVFIN		
4310.200	0.100	durch				APPR		
4310.300	0.100	ein				ART		
4310.400	0.600	Apartment		setting_new		NN		
4311.000	4.500	auch				ADV		
4315.500	0.400	dort				ADV		
4315.900	0.200	läuft				VVFIN		
4316.100	0.100	die				ART		
4316.200	0.500	Übertragung				NN		
4316.700	0.200	aus				APPR		
4316.900	0.100	New				NE		
4317.000	0.300	York				NE		
4317.300	0.500	Jenny		female		NE		
4317.800	0.600	packt#eilig		#	#	#		
4318.400	0.300	Sachen		###		NN		
4318.700	0.100	in				APPR		
4318.800	0.200	ihre				PPOSAT		
4319.000	0.300	Handtasche		object		NN		
4321.200	0.100	sie				PPER		
4321.300	0.100	zieht				VVFIN		
4321.400	0.100	ein				ART		
4321.500	0.500	Kleidungsstück		object		NN		
4322.000	0.300	unter				APPR		
4322.300	0.100	dem				ART		
4322.400	0.200	Fuß		bodypart		NN		
4322.600	0.300	eines				ART		
4322.900	0.300	schlafenden				ADJA		
4323.200	0.800	halbnackten				ADJA		
4324.000	0.300	Mannes		male		NN		
4324.300	0.300	hervor				PTKVZ		
4324.600	0.900	in				APPR		
4325.500	0.400	einem				ART		
4325.900	0.200	Spiegel		object		NN		
4326.100	0.400	hinter				APPR		
4326.500	0.100	dem				ART		
4326.600	0.200	Bett		furniture		NN		
4326.800	0.600	betrachtet				VVFIN		
4327.400	0.100	sie				PPER		
4327.500	0.900	ihr				PPOSAT		
4328.400	0.100	blaues				ADJA		
4328.500	0.500	Auge		face		NN		
4329.000	0.700	sie				PPER		
4329.700	0.300	verlässt				VVFIN		
4330.000	0.100	das				ART		
4330.100	0.600	Apartment			locale	NN		
4330.700	0.200	durch				APPR		
4330.900	0.100	die				ART		
4331.000	0.500	Terrassentür		roomgeo		NN		
4332.600	9.500	in				APPR		
4342.100	0.200	der				ART		
4342.300	0.200	Bar		setting_rec		NN		
4342.500	3.500	im				APPRART		
4346.000	0.500	Fernseher		object		NN		
4346.500	0.200	leuchtet				VVFIN		
4346.700	1.700	1972		time		CARD		
4348.400	1.000	Forrest#trägt		#	#	#		
4349.400	0.100	ein				ART		
4349.500	0.500	Partyhütchen		object		NN		
4350.000	0.700	Leute		persons		NN		
4350.700	0.200	werfen				VVFIN		
4350.900	0.500	Konfetti		object		NE		
4351.400	1.000	Carla		fname		NE		
4352.400	0.200	und				KON		
4352.600	0.300	Lenore		fname		NE		
4352.900	0.200	küssen				VVFIN		
4353.100	0.600	Forrest		mname		NN		
4353.700	0.100	auf				APPR		
4353.800	0.100	die				ART		
4353.900	0.300	Wangen		face		NN		
4354.200	0.300	Dan		mname		NE		
4354.500	0.400	schaut				VVFIN		
4354.900	0.500	deprimiert				ADJD		
4355.400	0.300	vor				APPR		
4355.700	0.200	sich				PRF		
4355.900	0.100	hin				ADV		
4356.000	9.100	der				PDS		
4365.100	0.600	reagiert				VVFIN		
4365.700	0.200	nicht				PTKNEG		
4365.900	17.900	auf				APPR		
4383.800	0.100	der				ART		
4383.900	0.500	Wartebank		setting_rec;furniture		NN		
4392.500	7.100	Nixon				NE		
4399.600	0.100	hält				VVFIN		
4399.700	0.200	eine				ART		
4399.900	0.300	Ehrentafel		setting_new;object		NN		
4400.200	8.100	im				APPRART		
4408.300	0.400	Hotel		setting_new;geo		NN		
4408.700	17.700	beim				APPRART		
4426.400	0.400	Telefon		object		NN		
4426.800	0.200	ein				ART		
4427.000	0.400	Ständer		object		NN		
4427.400	0.000	mit				APPR		
4427.400	0.200	der				ART		
4427.600	0.400	Aufschrift				NN		
4428.000	0.800	Watergate				NE		
4428.800	0.100	Hotel				NE		
4428.900	1.900	Nixon				NN		
4430.800	0.100	im				APPRART		
4430.900	0.500	Fernsehen		setting_rec		NN		
4431.400	11.100	in				APPR		
4442.500	0.200	einer				ART		
4442.700	0.400	Sporthalle		setting_new;geo		NN		
4443.100	0.400	geht				VVFIN		
4443.500	0.100	ein				ART		
4443.600	0.400	schwarzer				ADJA		
4444.000	0.500	Offizier		male		NN		
4444.500	0.200	am				APPRART		
4444.700	0.400	Fernseher		object		NN		
4445.100	0.300	vorbei				ADV		
4445.400	0.300	und				KON		
4445.700	0.300	steuert				VVFIN		
4446.000	0.200	auf				APPR		
4446.200	0.400	Forrest		mname		NN		
4446.600	0.200	zu				APPR		
4446.800	0.200	der				ART		
4447.000	0.700	allein				ADV		
4447.700	0.400	spielt				VVFIN		
4452.500	8.500	er#gibt		#	#	#		
4461.000	0.500	Forrest		mname		NN		
4461.500	0.100	einen				ART		
4461.600	0.400	Umschlag		object		NN		
4462.000	0.300	und				KON		
4462.300	0.200	geht				VVFIN		
4462.500	6.400	verwirrt				ADJD		
4468.900	0.100	sieht				VVFIN		
4469.000	0.400	Forrest		mname		NN		
4469.400	0.200	zur				APPRART		
4469.600	0.200	Tür		roomgeo		NN		
4469.800	12.000	er				PPER		
4481.800	0.200	rennt				VVFIN		
4482.000	0.200	mit				APPR		
4482.200	0.200	seinem				PPOSAT		
4482.400	0.200	Schläger		object		NN		
4482.600	0.300	zum				APPRART		
4482.900	0.400	Ausgang		roomgeo		NN		
4483.700	4.300	Misses				NE		
4488.000	0.400	Gump		fname		NN		
4488.400	0.300	kommt				VVFIN		
4488.700	1.100	auf				APPR		
4489.800	0.300	ihre				PPOSAT		
4490.100	0.400	Veranda		setting_rec;geo		NN		
4490.500	1.000	glücklich				ADJD		
4491.500	0.400	lächelnd				ADJD		
4491.900	0.300	bleibt				VVFIN		
4492.200	0.100	sie		female		PPER		
4492.300	0.100	auf				APPR		
4492.400	0.200	dem				ART		
4492.600	0.300	Treppenabsatz		roomgeo		NN		
4492.900	0.700	stehen				VVINF		
4493.600	0.200	und				KON		
4493.800	0.100	sieht				VVFIN		
4493.900	0.200	ihrem				PPOSAT		
4494.100	0.200	Sohn		male		NN		
4494.300	0.500	entgegen				PTKVZ		
4494.800	0.400	ihr				PPOSAT		
4495.200	0.200	Haar		head		NN		
4495.400	0.200	ist				VAFIN		
4495.600	0.300	leicht				ADJD		
4495.900	0.300	ergraut			face	VVPP		
4496.200	2.500	Forrest		fname		NN		
4498.700	0.200	kommt				VVFIN		
4498.900	0.200	über				APPR		
4499.100	0.100	den				ART		
4499.200	0.300	Rasen		roomgeo		NN		
4499.500	0.100	auf				APPR		
4499.600	0.200	sie				PPER		
4499.800	0.100	zu				PTKVZ		
4499.900	0.400	er				PPER		
4500.300	0.200	trägt				VVFIN		
4500.500	0.200	seine				PPOSAT		
4500.700	0.200	graue				ADJA		
4500.900	0.300	Uniform		body		NN		
4501.200	0.300	mit				APPR		
4501.500	0.300	Schiffchen		head		NN		
4501.800	0.200	auf				APPR		
4502.000	0.000	dem				ART		
4502.000	0.300	Kopf		head		NN		
4543.700	19.200	bei				APPR		
4562.900	0.300	ihr				PPER		
4563.200	0.200	stehen				VVFIN		
4563.400	0.200	fünf				CARD		
4563.600	0.300	Kinder		persons		NN		
4563.900	16.100	Er#zieht		#	#	#		
4580.000	0.200	einen				ART		
4580.200	0.300	Zettel		object		NN		
4580.500	0.200	raus				PTKVZ		
4580.700	17.000	am				APPRART		
4597.700	0.400	Hafen		setting_new		NN		
4598.400	0.200	ein				ART		
4598.600	1.300	Schwarzer		male		NN		
4599.900	0.100	mit				APPR		
4600.000	0.100	dem				ART		
4600.100	0.300	Geld		object		NN		
4603.600	15.700	wieder				ADV		
4619.300	0.100	am				APPRART		
4619.400	0.300	Grab		setting_rec;object		NN		
4619.700	11.100	in				APPR		
4630.800	0.600	strahlendem				ADJA		
4631.400	0.200	Sonnenschein				NN		
4631.600	0.600	fährt				VVFIN		
4632.200	0.100	der				ART		
4632.300	0.400	rostige				ADJA		
4632.700	0.300	Kutter		object		NN		
4633.000	0.300	übers				APPRART		
4633.300	0.200	Meer		setting_new		NN		
4633.500	0.600	auf				APPR		
4634.100	0.200	dem				ART		
4634.300	0.400	Achterdeck			locale	NN		
4634.700	0.300	steht				VVFIN		
4635.000	0.500	Forrest		mname		NN		
4635.500	0.100	am				APPRART		
4635.600	0.200	Steuer		object		NN		
4636.400	1.100	hinter				APPR		
4637.500	0.100	dem				ART		
4637.600	0.400	Ruderhaus			locale	NN		
4638.000	0.400	hängen				VVFIN		
4638.400	0.300	Netze		object		NN		
4638.700	0.200	an				APPR		
4638.900	0.500	senkrecht				ADJD		
4639.400	0.400	gestellten				ADJA		
4639.800	0.500	Auslegern		object		NN		
4642.300	0.600	später		time		ADJD		
4642.900	0.600	Forrest		mname		NN		
4643.500	0.300	öffnet				VVFIN		
4643.800	0.100	ein				ART		
4643.900	0.300	Netz		object		NN		
4644.200	0.000	und				KON		
4644.200	0.300	lässt				VVFIN		
4644.500	0.100	den				ART		
4644.600	0.200	Fang		###object###		NN		
4644.800	0.200	aufs				APPRART		
4645.000	0.100	Deck		roomgeo		NN		
4645.100	0.500	fallen				VVINF		
4645.600	2.100	Müll		###object###		NN		
4647.700	0.700	Muscheln		object		NN		
4648.400	0.500	und				KON		
4648.900	0.200	ein				ART		
4649.100	0.500	Schrimp		object		NE		
4649.600	10.300	im				APPRART		
4659.900	0.300	Hafen		locale_recur		NN		
4660.200	0.200	zum				APPRART		
4660.400	0.500	Schwarzen		male		NN		
4660.900	24.300	auf				APPR		
4685.200	0.200	ein				ART		
4685.400	0.200	Schild		object		NN		
4685.600	0.200	an				APPR		
4685.800	0.100	der				ART		
4685.900	0.400	Bordwand		setting_new;roomgeo		NE		
4686.300	0.400	malt				VVFIN		
4686.700	0.100	Forrest		mname		NN		
4686.800	0.100	den				ART		
4686.900	0.400	Namen				NN		
4687.300	0.600	Jenny		fname		NE		
4687.900	4.700	in				APPR		
4692.600	0.200	einer				ART		
4692.800	0.200	vollen				ADJA		
4693.000	0.400	Disco		setting_new		NN		
4693.400	0.200	sitzt				VVFIN		
4693.600	0.400	Jenny		fname		NE		
4694.000	0.200	mit				APPR		
4694.200	0.400	anderen		persons		ADJA		
4694.600	0.100	an				APPR		
4694.700	0.100	einem				ART		
4694.800	0.300	Tisch		furniture		NN		
4695.100	0.200	ein				ART		
4695.300	5.200	Schwarzer		male		NN		
4700.500	0.300	gibt				VVFIN		
4700.800	0.100	ihr				PPER		
4700.900	0.200	einen				ART		
4701.100	0.400	aufgeräumten				ADJA		
4701.500	0.600	Geldschein		object		NN		
4702.200	0.500	damit				PROAV		
4702.700	0.200	zieht				VVFIN		
4702.900	0.200	sie				PPER		
4703.100	0.000	sich				PRF		
4703.100	0.300	eine				ART		
4703.400	0.300	Linie				NN		
4703.700	0.400	Kokain		object		NN		
4704.100	0.100	in				APPR		
4704.200	0.200	ihre				PPOSAT		
4704.400	0.300	Nase		face		NN		
4704.700	0.000	in				APPR		
4704.700	12.000	einem				ART		
4716.700	0.500	schummrigen				ADJA		
4717.200	0.300	Zimmer		setting_new		NN		
4717.500	0.100	lässt				ADJD		
4717.600	0.200	ein				ART		
4717.800	0.200	Mann		male		NN		
4718.000	0.400	eine				ART		
4718.400	0.400	Spritze		object		NN		
4718.800	0.000	auf				APPR		
4718.800	0.300	einem				ART		
4719.100	0.200	Tisch		furniture		NN		
4719.300	0.300	fallen				VVFIN		
4719.600	0.200	auf				APPR		
4719.800	0.100	dem				ART		
4719.900	0.300	Geld		object		NN		
4720.200	0.500	Kokain		object		NN		
4720.700	0.300	und				KON		
4721.000	0.400	Tabletten		object		NN		
4721.400	0.100	liegen				VVINF		
4721.500	0.800	über				APPR		
4722.300	0.200	einem				ART		
4722.500	0.200	Arm		bodypart		NN		
4722.700	0.100	des				ART		
